system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
0000000000000000013d,0.528721544859766,0.3433449206268702,0.7751122381701072,0.7828121468783287,0.7493624942942638,0.7525125526195671,0.7796180909874725,0.8066988030633464,0.7896954455545973,0.8082073946340722,0.3939405322618838,0.1979448858686281,0.026206259177152365,-0.0043772753208898615,9625.77364281377,1000,2021-08-01,4.822349537037037,9,1,9,0,"{""type"":""Point"",""coordinates"":[93.52688441247521,24.686684829836583]}",0.1046716701882594,BG-0318,2021-08-06,background,2026,"{""type"":""Point"",""coordinates"":[93.52688395027812,24.686682712626098]}"
000000000000000000f2,0.16682594693133493,0.06505598035244076,0.016736808790763617,0.04303310208628722,0.022881253797852948,0.06466830058740129,0.24638113733036254,0.31810151914117896,0.3073547549118899,0.3498782053878875,0.6506224220079738,0.29636129735835826,0.861424840451217,-0.7543687589235658,19320.6866343444,1000,2021-08-06,1.822326388888889,11,1,11,0,"{""type"":""Point"",""coordinates"":[94.67458567801533,28.09498980183583]}",0.0809131500567096,BG-0243,2021-08-08,background,2026,"{""type"":""Point"",""coordinates"":[94.67458766355469,28.09499014700142]}"
00000000000000000098,0.21911185237757272,0.0921400993612491,0.03082854608131399,0.061849655277298986,0.03652950927709622,0.08701455439521442,0.2901405860285918,0.3645581415390855,0.3455555104937647,0.4019133225185036,0.5789763603442565,0.22392591892193858,0.8087885816669638,-0.696372748930461,11378.897896579829,1000,2021-08-06,6.8223263888888885,8,1,7,0,"{""type"":""Point"",""coordinates"":[92.63592480828936,25.022700389719]}",0.0478020685247638,BG-0153,2021-08-13,background,2026,"{""type"":""Point"",""coordinates"":[92.63592361117995,25.022701044349013]}"
0000000000000000009f,0.5011405290361812,0.38499683287726766,0.5968514138035876,0.6132212425255903,0.5893576264315394,0.5960203962703959,0.6519114168440254,0.6908786459916895,0.6561207560555385,0.7015013428600384,0.2604162354573084,0.1339198234796857,0.05360440659811435,-0.033796654942404296,18832.376765171688,1000,2021-08-11,1.822349537037037,7,1,6,0,"{""type"":""Point"",""coordinates"":[94.25930513780688,24.505404535609795]}",0.0484051829847023,BG-0160,2021-08-13,background,2026,"{""type"":""Point"",""coordinates"":[94.25930677831857,24.505406679841187]}"
00000000000000000148,0.45311483190507584,0.3127405101161199,0.6272966026063588,0.6359742203742207,0.6086860504031236,0.6003647076720249,0.6580158866183259,0.6943288829166877,0.6542191927387045,0.7022657015364333,0.3531467563895503,0.1816112901419445,0.036054282443474986,-0.014141269191929252,8688.19514278011,1000,2021-08-06,6.8223263888888885,9,1,9,0,"{""type"":""Point"",""coordinates"":[93.89582151543522,25.085524664460998]}",0.1066903055676216,BG-0329,2021-08-13,background,2026,"{""type"":""Point"",""coordinates"":[93.8958224748196,25.08552518937339]}"
0000000000000000012b,0.16097795614523727,0.16114487770294228,0.9776176279941263,0.9671169342178564,0.9213560642122857,0.887844943535727,0.8933283232896141,0.9286789233807671,0.8794650630475512,0.92033105281815,0.6902876449811277,0.6905588231633685,-0.023262166647542926,0.04746708854527353,13025.733845969611,1000,2021-08-14,1.8144791666666666,7,1,7,0,"{""type"":""Point"",""coordinates"":[91.17776755010517,25.60995062115466]}",0.0988160826520125,BG-0300,2021-08-16,background,2026,"{""type"":""Point"",""coordinates"":[91.17776892249806,25.609952729815245]}"
0000000000000000013a,0.29765820502431106,0.23228198440032394,0.2447228069286872,0.27162515700972445,0.27098132597244745,0.2843497315640193,0.36054385636142633,0.3960367352106969,0.3655399868314424,0.4124272386547813,0.22290582956753927,0.10235519734633974,0.14855537270615818,-0.1473948013784149,21047.91996255647,1000,2021-08-06,9.82232638888889,10,1,10,0,"{""type"":""Point"",""coordinates"":[94.78562621244825,28.395698199577065]}",0.1029854358225191,BG-0315,2021-08-16,background,2026,"{""type"":""Point"",""coordinates"":[94.78562801434106,28.395696110455713]}"
000000000000000000ee,0.49348641017842637,0.32291485705596107,0.7700577199918898,0.7797465227088403,0.751993217761557,0.7036173306974853,0.7262877686536902,0.774969322789943,0.7130924371451743,0.7802946674776968,0.3766166341425993,0.18200719120335307,-0.026551881445361056,0.044649213583080695,6554.822821259121,1000,2021-08-14,2.8144791666666666,12,1,12,0,"{""type"":""Point"",""coordinates"":[92.85852759197843,27.31501722287024]}",0.0793753355620046,BG-0239,2021-08-17,background,2026,"{""type"":""Point"",""coordinates"":[92.85852900582944,27.315017094891218]}"
00000000000000000112,0.40897873912163535,0.24590018214936257,0.5301844565877353,0.5396652145314714,0.5226252529852257,0.506464668083384,0.5572738362679617,0.6103362527828374,0.5614104229912971,0.6244972879983809,0.3908164203874943,0.15708304443317964,0.035778499606235636,-0.019749059663828936,4866.479348093242,1000,2021-08-08,8.82929398148148,10,1,9,0,"{""type"":""Point"",""coordinates"":[96.53823574959567,28.031340593398944]}",0.0903832112456701,BG-0275,2021-08-17,background,2026,"{""type"":""Point"",""coordinates"":[96.53823434355704,28.031340306603134]}"
0000000000000000002c,0.156310739650974,0.0743769023944805,0.01864262378246753,0.0608050273944805,0.04592555803571427,0.08583955458603894,0.21135331270292199,0.2709820566152597,0.24602762784090904,0.2930843648538962,0.5357312685944953,0.22298864696702095,0.6853909444569515,-0.603659999305919,22640.568309685663,1000,2021-08-06,13.82232638888889,7,1,6,0,"{""type"":""Point"",""coordinates"":[92.91510466614454,24.743779159724905]}",0.0153573773880013,BG-0045,2021-08-20,background,2026,"{""type"":""Point"",""coordinates"":[92.91510538334433,24.74377818713642]}"
