system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
000000000000000000e2,0.3956269484139051,0.22700189520624312,0.7610940610114525,0.759404879902706,0.7300884159318944,0.7106733404276883,0.7350289348332828,0.7575666058579106,0.7124937316306886,0.7654265886287626,0.5167579524121748,0.2859497064922856,-0.012196660225508929,0.03187118182219512,4578.739273249186,1000,2023-08-16,9.82232638888889,301,1,5,0,"{""type"":""Point"",""coordinates"":[94.32579033451374,28.493004702765358]}",0.075205441403902,BG-0227,2023-08-26,background,2026,"{""type"":""Point"",""coordinates"":[94.32579194259948,28.493002900247873]}"
00000000000000000053,0.13635277355237793,0.06480267721326437,0.024701617483013888,0.04591683906297536,0.03171703174120272,0.06486739174525906,0.1985349812392252,0.25800072507859245,0.2515204086806613,0.27902749721123604,0.590275385496239,0.2969208504316989,0.7760392715457234,-0.6912502424541567,19668.6348891616,1000,2023-10-18,8.813877314814814,322,1,9,0,"{""type"":""Point"",""coordinates"":[91.47601452406491,22.994340043426483]}",0.0245010264867653,BG-0084,2023-10-27,background,2026,"{""type"":""Point"",""coordinates"":[91.4760130513932,22.994340235333357]}"
0000000000000000008b,0.19353551179507947,0.1525583578009517,0.06533616482737674,0.0921664928622051,0.09503664574263442,0.12587368127974083,0.24732394957983192,0.30134364685633297,0.28150330565961335,0.32247025918801264,0.2970659671500255,0.18518022239924398,0.4952108248343121,-0.5066955198049085,14181.820861965096,1000,2023-10-25,1.8203587962962964,330,1,17,0,"{""type"":""Point"",""coordinates"":[94.82551287137132,28.002271713631533]}",0.0428397896930744,BG-0140,2023-10-27,background,2026,"{""type"":""Point"",""coordinates"":[94.82551500999742,28.002272587780293]}"
000000000000000000f9,0.17788301800659392,0.0685974080649252,0.025887669287344657,0.044953030687293935,0.024020116662439767,0.06233869642404261,0.25848482373827025,0.35203693634288596,0.3550757392848085,0.3876591072787218,0.6761776926669397,0.33246985597673945,0.8732768175351292,-0.7752510116188447,6153.973983010285,1000,2023-10-20,6.820729166666666,323,1,10,0,"{""type"":""Point"",""coordinates"":[92.61056144149735,23.948012444828002]}",0.0824315276359367,BG-0250,2023-10-27,background,2026,"{""type"":""Point"",""coordinates"":[92.61056259298944,23.94801389450774]}"
000000000000000000ff,0.16153373377939997,0.09907432583130577,0.11971119221411199,0.13224015612327664,0.13447426500405518,0.14818928933495543,0.21654938158961895,0.25502140612327673,0.2344158607055961,0.273775136861314,0.40583363570524233,0.18406920461932155,0.27092510407883263,-0.27866910644482173,4933.65668002005,1000,2024-01-31,2.8122800925925926,135,1,12,0,"{""type"":""Point"",""coordinates"":[91.74126415022913,23.84848085021404]}",0.0830073576071523,BG-0256,2024-02-03,background,2026,"{""type"":""Point"",""coordinates"":[91.74126468725689,23.848480378980977]}"
00000000000000000007,0.1536162467683886,0.07619964008719012,0.03185767222588331,0.04613379631976479,0.04507748770720331,0.06453726364880619,0.16523769959953355,0.21595805241547122,0.20899701424443662,0.24259147868403705,0.46563440398157585,0.15272681236577632,0.6451632307772207,-0.6383518225984265,23357.75304892846,1000,2024-04-30,0.8145949074074074,371,1,39,0,"{""type"":""Point"",""coordinates"":[92.8318354130725,27.099187813681354]}",0.0024113579252363,BG-0008,2024-05-01,background,2026,"{""type"":""Point"",""coordinates"":[92.83183333065165,27.099186020135466]}"
00000000000000000067,0.1539965959171269,0.14183376728635838,0.6463580517704274,0.682401661516641,0.6876249227496076,0.7065440352565729,0.6974957803556051,0.6731777518869362,0.6687104047414014,0.6514464971379368,0.6500282842537032,0.6256344098351863,-0.013945311033957115,0.010133324331236265,19375.85164982521,1000,2024-04-28,4.807627314814815,349,1,12,0,"{""type"":""Point"",""coordinates"":[88.74569803083789,27.826195190334115]}",0.0315328566156329,BG-0104,2024-05-03,background,2026,"{""type"":""Point"",""coordinates"":[88.74569598109034,27.826194875998286]}"
00000000000000000120,0.2158195167662851,0.12487506838212949,0.04289035052173031,0.07942616249620099,0.06889671765778545,0.10593374024921488,0.2288626582919663,0.2788336237463276,0.270996874683416,0.30683961098166335,0.3691138229442362,0.11334326223654266,0.5945983142358058,-0.5466841270741605,14326.24033954194,1000,2024-04-30,2.8145949074074075,347,1,10,0,"{""type"":""Point"",""coordinates"":[91.73011639759552,26.31355663547894]}",0.0955486044057311,BG-0289,2024-05-03,background,2026,"{""type"":""Point"",""coordinates"":[91.73011452858111,26.313555545020613]}"
00000000000000000064,0.42326927625593863,0.3141837561912462,0.530505382593753,0.5323508389770543,0.5180104619427879,0.52982031234206,0.5675239057919742,0.5793688365510966,0.5811359951480842,0.585595896088143,0.29816413472114034,0.15717432334008888,0.057431412163554324,-0.0438129618383501,6874.783306226514,1000,2024-05-15,0.8144560185185186,375,1,23,0,"{""type"":""Point"",""coordinates"":[90.43769054826477,25.492261567051063]}",0.0306265739462832,BG-0101,2024-05-16,background,2026,"{""type"":""Point"",""coordinates"":[90.437690728056,25.492259757549633]}"
000000000000000000fc,0.4049724094248796,0.3069023511527744,0.4838531238915631,0.49724831517608326,0.48525675196351636,0.48630157588041567,0.5232276108436787,0.5437020369901191,0.517997892069927,0.5524410488978972,0.25590432619155173,0.12245841763488567,0.03263492504233968,-0.020437975286930338,7513.111596588446,1000,2024-05-15,0.8144560185185186,362,1,10,0,"{""type"":""Point"",""coordinates"":[92.63198742205915,27.175862056295358]}",0.082566274736425,BG-0253,2024-05-16,background,2026,"{""type"":""Point"",""coordinates"":[92.63198934433828,27.17586104616839]}"
00000000000000000111,0.17783000101440455,0.10908711199026175,0.03438347534996956,0.06689571414079933,0.06491203083789818,0.09865144552647602,0.17765464090079114,0.20789690099411642,0.2004213278555488,0.22568135017244875,0.29509442750830156,0.0597257038293483,0.5107133821579192,-0.4995028102868712,12310.439043350709,1000,2024-05-12,3.822326388888889,364,1,12,0,"{""type"":""Point"",""coordinates"":[92.69458874174849,24.906723630419926]}",0.0902185784951665,BG-0274,2024-05-16,background,2026,"{""type"":""Point"",""coordinates"":[92.69458912794508,24.90672507318949]}"
0000000000000000010e,0.5412089766333824,0.4050595316539104,0.8393649145927317,0.8388069390237719,0.8137783465963808,0.824493593187693,0.8266836585736734,0.8312594404176591,0.8236711338638553,0.8276016169091185,0.3406862170511137,0.20695015998699653,0.0060415831972378715,0.0091043637848568,19894.08170536537,1000,2024-05-12,4.8223263888888885,360,1,8,0,"{""type"":""Point"",""coordinates"":[93.40835704737357,27.651652597799085]}",0.0896932884493227,BG-0271,2024-05-17,background,2026,"{""type"":""Point"",""coordinates"":[93.4083568534575,27.651654020746538]}"
0000000000000000001f,0.2133285272339994,0.09385244446698449,0.030261243533826945,0.06229152550968657,0.03541338371031545,0.09090154173851303,0.27985020793183907,0.34222453088548527,0.3337173192007303,0.3785524089664267,0.560995877435703,0.22007075412662874,0.8081255044295274,-0.6854033623656183,10027.1592719494,1000,2024-05-22,4.8223263888888885,355,1,12,0,"{""type"":""Point"",""coordinates"":[92.3342131128111,23.82028149515205]}",0.0118155419134091,BG-0032,2024-05-27,background,2026,"{""type"":""Point"",""coordinates"":[92.33421332056709,23.82028129511027]}"
00000000000000000050,0.4853067745043353,0.37033848182140877,0.25877175599614627,0.29494486587901225,0.3031522691547082,0.3362656508290656,0.4275277825668071,0.4586357030576543,0.4543163328431622,0.4813864864864867,0.1018339425519652,-0.032981778990788496,0.19956479158310902,-0.21270481807405694,22461.98093286871,1000,2024-05-22,4.8223263888888885,367,1,24,0,"{""type"":""Point"",""coordinates"":[92.82050037819464,25.3084886353354]}",0.0241766682418707,BG-0081,2024-05-27,background,2026,"{""type"":""Point"",""coordinates"":[92.8204981670981,25.30848794994574]}"
0000000000000000008c,0.188343741758799,0.07981775027893291,0.027744228623592656,0.055280576123339066,0.03416351049802208,0.08866977888223956,0.2792356932751799,0.34451197890252533,0.34548742773100694,0.379819733238665,0.6246565788245941,0.29436963398445537,0.8200267295142964,-0.724126798588292,17130.139219536293,1000,2024-05-22,4.8223263888888885,355,1,12,0,"{""type"":""Point"",""coordinates"":[92.9144001281781,23.836017662769656]}",0.0428841286033355,BG-0141,2024-05-27,background,2026,"{""type"":""Point"",""coordinates"":[92.91440038867381,23.83601950680165]}"
00000000000000000005,0.45769539857092184,0.38437670906603166,0.3923524806162267,0.4174485633203264,0.42034367810267104,0.44518289160289853,0.46279839355394536,0.46524674403283844,0.4706588101150357,0.47565559215527303,0.10091054595210613,0.013963863601655833,0.056470248599430055,-0.05991420450534294,24117.29921987793,1000,2024-05-26,1.8007060185185184,371,1,23,0,"{""type"":""Point"",""coordinates"":[88.1719276618868,27.52168763849535]}",0.0019490989897098,BG-0006,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[88.17192882841641,27.521687237166745]}"
00000000000000000010,0.424849738962948,0.3297982462365046,0.9349919255917686,0.9653765015966341,0.9563528612702112,0.9943113487759133,1.0007570023822796,0.9889517917786003,1.0083079882406605,0.9784917684626692,0.5070671703949339,0.40711377275700283,0.02644483244188642,-0.02175195015469038,17890.898793751967,1000,2024-05-22,5.8223263888888885,369,1,21,0,"{""type"":""Point"",""coordinates"":[94.02376650196176,25.475691547536456]}",0.0069315999041553,BG-0017,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.02376624601547,25.475689547669027]}"
00000000000000000022,0.18405303506282944,0.0803355897851642,0.026488026955816795,0.04911375658694772,0.02885281211998377,0.07512932205107416,0.22070290332387515,0.2774875050668829,0.2714692440210783,0.3071877432103769,0.5432945652508615,0.19190325692532526,0.8078541916586272,-0.6935972494249708,11005.631260475182,1000,2024-05-25,2.8145717592592594,367,1,19,0,"{""type"":""Point"",""coordinates"":[92.78843944162037,27.406330694242705]}",0.0135591538207053,BG-0035,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.78844142918958,27.40632933557008]}"
00000000000000000029,0.2039216273764259,0.09985595944233211,0.03991691254752854,0.06813751077313052,0.049985328263624854,0.10103004309252221,0.2325971609632447,0.2701006134347276,0.27001004816223084,0.3012097541191381,0.46004251599627016,0.13944714860151683,0.687587184402918,-0.5969954005425463,14222.779597180835,1000,2024-05-22,5.8223263888888885,370,1,22,0,"{""type"":""Point"",""coordinates"":[93.70324631824005,25.289564210464576]}",0.0146953951499928,BG-0042,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.70324502296437,25.289563330411124]}"
00000000000000000030,0.40866385285772194,0.33933921767328745,0.37078635995135806,0.3946800263477908,0.400384591609242,0.4216037596270776,0.46771804823672486,0.5031170652614513,0.46424985306039734,0.5229012869882448,0.15544093360187844,0.06367868877051341,0.07386388761733528,-0.08099593270703412,23096.512926278938,1000,2024-05-24,3.829409722222222,369,1,21,0,"{""type"":""Point"",""coordinates"":[94.89955624436378,25.492564785922696]}",0.0163588217041851,BG-0049,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.89955765338192,25.492564521918528]}"
00000000000000000036,0.2602856318055203,0.2246035249430235,0.07872163079260573,0.12054793112180294,0.11715382628513547,0.15637485439351734,0.27184669536591544,0.31755439858191936,0.3134763079260573,0.3456178475563433,0.16516653766627465,0.09270513158370378,0.4558958280997583,-0.44451060435585477,3522.24180238761,1000,2024-05-23,4.807650462962963,359,1,11,0,"{""type"":""Point"",""coordinates"":[88.36015523555484,27.119837910659857]}",0.016924070995775,BG-0055,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[88.36015608236774,27.119836924951198]}"
00000000000000000042,0.13169087552475853,0.056810899802741406,0.018447326892923985,0.04227271255879824,0.023613646249557432,0.07017862020130498,0.1996276667846847,0.23981836528248446,0.24040796115522728,0.25804190986798853,0.6177167248428738,0.29217260285059193,0.8211233809106073,-0.7009154392948453,19110.25297431128,1000,2024-05-24,3.829409722222222,364,1,16,0,"{""type"":""Point"",""coordinates"":[95.7194110231514,28.39785640448693]}",0.0217216085840137,BG-0067,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[95.71940975150196,28.397857912370874]}"
00000000000000000046,0.5269261197811108,0.414863741386299,0.7258163913660314,0.7548515555330357,0.7512553759627076,0.7657725070936356,0.7909097740170244,0.803338771787596,0.792582189906769,0.8116136501824076,0.31282431679236095,0.20132959237558515,0.02676888738666391,-0.024382713951355387,8769.666321995459,1000,2024-05-25,2.8145717592592594,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.35853750905764,27.361784274718783]}",0.0224035310398433,BG-0071,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.3585362081881,27.361786046666072]}"
00000000000000000049,0.19553318469723843,0.10592156067899673,0.03832137826197113,0.06695398023815557,0.06318809728908034,0.10583240942487962,0.22343629592095265,0.25935758804155057,0.2573593159361541,0.28106845198885233,0.4168613461522394,0.1365139214105969,0.6057488241548786,-0.587103081939819,3260.207311403317,1000,2024-05-22,5.8223263888888885,355,1,7,0,"{""type"":""Point"",""coordinates"":[93.32663510236706,27.269735051672498]}",0.0227561289442329,BG-0074,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.3266344101554,27.269736128404183]}"
00000000000000000052,0.2048318744294554,0.10777336443858399,0.03048117963282281,0.05974931534638402,0.04529506542245664,0.09078612942489099,0.2181340906785679,0.2647238918754438,0.2578914139365048,0.29383139770767847,0.4105346163363152,0.11466796861342636,0.7012065609375081,-0.6237931106550781,3610.914486005857,1000,2024-05-22,5.8223263888888885,358,1,10,0,"{""type"":""Point"",""coordinates"":[93.39761953203687,24.77377999161249]}",0.0244441118689675,BG-0083,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.3976203545861,24.7737798931655]}"
0000000000000000005c,0.060906838428831725,0.025676189512046983,0.0032191941688600938,0.020283604980765334,0.01213156003239523,0.03416573699129379,0.10582707025713708,0.13116180400890864,0.12460694978740644,0.14118969427009517,0.6582958057472471,0.3433713039395473,0.8225582529986236,-0.7200148068558426,21676.07121221981,1000,2024-05-24,3.829409722222222,356,1,8,0,"{""type"":""Point"",""coordinates"":[96.67884012401291,27.900234104225536]}",0.0269190450179953,BG-0093,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[96.67884054418148,27.900235752448644]}"
0000000000000000006d,0.13454822903470987,0.05465984798581201,0.015530088674942986,0.0397785761337725,0.02050063845958956,0.06708036990119078,0.21821843425386367,0.263724023308842,0.26545848492525953,0.2886457866734229,0.6585022326665905,0.3272701465297167,0.856618399043003,-0.739359460507455,12450.51203992978,1000,2024-05-25,2.8145717592592594,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.35443959518953,27.41077641799299]}",0.0323596265886737,BG-0110,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.35444141593511,27.410774392927397]}"
0000000000000000008d,0.14791836662273133,0.07147517489607623,0.02352686302342086,0.04931531481293722,0.033239835749771865,0.0772828196289161,0.19617459190915534,0.23281083341782408,0.24190564229950312,0.25841064584811924,0.5438446071096371,0.2411018139611847,0.7583835577787034,-0.6613202888836287,5590.52552180118,1000,2024-05-22,5.8223263888888885,357,1,9,0,"{""type"":""Point"",""coordinates"":[93.87804307953513,24.041867603800934]}",0.0437206255839847,BG-0142,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.87804174397375,24.041865853936986]}"
000000000000000000b0,0.1376432229602961,0.05632334567212615,0.024463328431621106,0.04060432533847167,0.022747320115612802,0.06142035393742708,0.1898433446579788,0.23463076923076917,0.22832081030373694,0.25734492165711675,0.6042543330705009,0.2477773199040558,0.81879563863706,-0.6980250638044212,4721.443937973216,1000,2024-05-25,2.8145717592592594,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.58663836434562,27.142873626701963]}",0.0540057074740147,BG-0177,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.5866380006562,27.14287277811799]}"
000000000000000000b1,0.4302792038087519,0.3224892625607779,0.5407266764586708,0.5605033985008101,0.55594119226094,0.5809015700972445,0.6046511750405188,0.6078718598055101,0.6155995897487847,0.6102267726904375,0.3124547599796895,0.17719107326927347,0.050923022402603414,-0.04684640018641121,21863.760315642965,1000,2024-05-22,5.8223263888888885,355,1,7,0,"{""type"":""Point"",""coordinates"":[94.36043309059797,28.283721253922934]}",0.0541261476515891,BG-0178,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.36043506110184,28.283721385927446]}"
000000000000000000c6,0.16885232499240196,0.07153368959578563,0.02124658089352649,0.04652586364096845,0.026129996960794245,0.0761214618579678,0.24589512714010733,0.29625233005774493,0.2935201651301792,0.32303866882787957,0.6080924024238349,0.26962642198874354,0.8365087832906677,-0.7263554948187292,9642.92199179881,1000,2024-05-22,5.8223263888888885,354,1,6,0,"{""type"":""Point"",""coordinates"":[94.1806822680325,27.60553657470435]}",0.0615896957864258,BG-0199,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.18068061669143,27.60553874562107]}"
000000000000000000ca,0.49922475403184907,0.35612310579166245,0.7231930063901005,0.7416992544882848,0.73302530682625,0.7562220965615173,0.7812438330459474,0.77944961963688,0.8128330966629475,0.7794218531291205,0.390698975643631,0.2390202097148597,0.05162684347839439,-0.04575899763165652,5165.692452498394,1000,2024-05-22,5.8223263888888885,369,1,21,0,"{""type"":""Point"",""coordinates"":[93.09067731102293,25.13960018293613]}",0.0643441615122007,BG-0203,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.09067845262727,25.13960058733947]}"
000000000000000000d7,0.11861227776933593,0.05044963784632527,0.01126473180367725,0.03282014384845263,0.01739379020412298,0.05495951982981311,0.18520986678822873,0.2201269715848655,0.2190862837461379,0.23711232335511312,0.625655552341518,0.2975257150220289,0.8528942425163362,-0.7394259117415437,21183.03388376311,1000,2024-05-22,5.8223263888888885,355,1,7,0,"{""type"":""Point"",""coordinates"":[94.57150909806387,28.56557657241019]}",0.0703678133704472,BG-0216,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.5715089964679,28.56557703417367]}"
000000000000000000e0,0.20815718124207852,0.10649208111533585,0.023403051964512044,0.057761956907477825,0.041768390367553844,0.09316754372623573,0.2561849378960709,0.31113103168567807,0.30664114575411894,0.3419954119138149,0.4844661518886444,0.1913059140784035,0.7602339428908894,-0.6829776887980095,21061.14039242636,1000,2024-05-22,5.8223263888888885,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.47315424253541,23.712148294605985]}",0.0747059318308451,BG-0225,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.47315622055349,23.71214853028515]}"
000000000000000000e4,0.17578732951376566,0.07625553921817171,0.03165623890888811,0.056738011458703067,0.03391936825026618,0.07946385945343,0.2469646909699336,0.30477056228768445,0.30569627338640143,0.33837177914110417,0.6007059702208168,0.26980969463994736,0.8002484921671876,-0.6869059367109738,3869.992845639635,1000,2024-05-22,5.8223263888888885,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.84573889015714,23.72244881803945]}",0.075986011642037,BG-0229,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.84573791768749,23.722450847508473]}"
000000000000000000f8,0.24039316650625597,0.12717396788409902,0.0379765969302467,0.07786979889569928,0.06543686743326073,0.1206816523985613,0.2755650524289549,0.3244010587102982,0.3320861557165289,0.35077433767286326,0.44617892410493987,0.16016821158579744,0.6707769682632766,-0.6201065113477604,23338.865384292578,1000,2024-05-23,4.807650462962963,359,1,11,0,"{""type"":""Point"",""coordinates"":[88.12462105881079,26.932818753377287]}",0.0821534228497248,BG-0249,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[88.12462303131855,26.932818888619398]}"
00000000000000000101,0.15424890522047646,0.0721227825646224,0.025147840851495174,0.04877164723770907,0.027871094779523573,0.07589085149518504,0.20589200709579325,0.24395382665990886,0.23829331474911303,0.2649734769386722,0.5353154479503143,0.21410285379021787,0.7905723396386327,-0.6602048059076749,23288.347104115084,1000,2024-05-22,5.8223263888888885,359,1,11,0,"{""type"":""Point"",""coordinates"":[93.60222984297529,28.043259770514812]}",0.0836766073901782,BG-0258,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[93.60223170805307,28.043259679287114]}"
00000000000000000108,0.2847766887954189,0.2351781330765723,0.1097650078548624,0.13691268433588405,0.14489575330664378,0.17847872599199313,0.2830133786043682,0.32335953985709215,0.3143919627020726,0.34414981503065917,0.14413780923299352,0.04942727532997057,0.3690414602602002,-0.3932582558833297,7678.301456504806,1000,2024-05-23,4.807650462962963,359,1,11,0,"{""type"":""Point"",""coordinates"":[88.26622873096507,27.397738006512714]}",0.0884784314482828,BG-0265,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[88.266227733204,27.39773707330727]}"
0000000000000000010a,0.1951497668288726,0.08399441403081914,0.035148565490673155,0.06668078365774531,0.03689173256285481,0.09132019971613949,0.27770660989456586,0.34202357055961086,0.3276019616788321,0.3715833333333332,0.5918602835799964,0.25337495339913985,0.7975727254233769,-0.6617615939504347,6167.861834564702,1000,2024-05-22,5.8223263888888885,368,1,20,0,"{""type"":""Point"",""coordinates"":[94.16132976946055,26.198056999992584]}",0.0887625271748738,BG-0267,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[94.16132888761061,26.198058513645584]}"
0000000000000000011a,0.20735241452774672,0.11183021203205842,0.03731436035304859,0.06332208582733083,0.049429162016840826,0.09223775996753575,0.2115918535051232,0.2507987775185147,0.24985081160596512,0.275582910621893,0.381608629022351,0.09295296850287203,0.6696794548696512,-0.59560941354564,23844.46344597622,1000,2024-05-22,5.8223263888888885,359,1,11,0,"{""type"":""Point"",""coordinates"":[92.77005010887595,23.252013656900903]}",0.0946269582209802,BG-0283,2024-05-28,background,2026,"{""type"":""Point"",""coordinates"":[92.77005088019345,23.25201240149447]}"
