system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
000000000000000000f4,0.19157126419302514,0.09620884529602591,0.031404121046228695,0.06094768349553932,0.04146112631792374,0.08825539841849141,0.24860225567721012,0.2975691757907542,0.2864741180048662,0.32126668187347923,0.4874572268022906,0.1900898081227879,0.7388528208674366,-0.6417056613884372,298.4175432155553,0,PART2,Ri Bhoi,880.5927124023438,2024-06-30,182.0,6.0,,3.0,0,,2024-06-24,5.814456018518518,364,1,5,Sumer Landslide,1,"GS Road, Ri Bhoi",129.27999877929688,LS-0245,NH 6,1,Newspapers & Media/2024/Meghalaya/92,34,27.765485533739025,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.9063400712277,25.692127394468613]}"
000000000000000000f5,0.17389379880336675,0.09528732887131121,0.03301997768988944,0.060791349761687416,0.048090665246932354,0.08537245715444677,0.221452925666768,0.2640316651455227,0.25258084372781653,0.2822351080012168,0.451549026514703,0.18087594343255892,0.6773089015468121,-0.6066279963311529,186.3775504843321,0,PART2,Ri Bhoi,961.8806762695312,2024-06-30,182.0,6.0,,3.0,0,,2024-06-24,5.814456018518518,364,1,5,Umbang 4 Landslide,1,"GS Road, Ri Bhoi",8.600000381469727,LS-0246,NH 6,1,Newspapers & Media/2024/Meghalaya/93,35,9.345778505290104,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.8995399421212,25.67938774275892]}"
000000000000000000f8,0.4004307302231239,0.29839158722109554,0.5097823732251524,0.5156678600405683,0.4976837373225153,0.4949695182555783,0.5307452738336719,0.5432690669371197,0.5360863235294122,0.5445304310344832,0.29732708154269716,0.15117916562983932,0.03699736343579849,-0.018652587141518677,99.43276024396636,0,PART2,Ri Bhoi,1038.870361328125,2024-07-01,183.0,7.0,,3.0,0,,2024-06-24,6.814456018518518,362,1,5,Umiam Dam Landslide,1,Near Umiam Dam,494.04998779296875,LS-0249,NH 6,1,Newspapers & Media/2024/Meghalaya/83,28,32.43519471833342,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.89807735697566,25.653137014857286]}"
000000000000000000fd,0.47809587555735694,0.37677381941629523,0.5009070531009322,0.516904159910823,0.5086009323064451,0.5090811511957841,0.5542081830158087,0.5713044892582082,0.5641803607620591,0.5782757448317795,0.20598219975323553,0.08467889900130497,0.06397551909628164,-0.05294970509049381,14.745652185429948,0,PART2,Ri Bhoi,1082.5496826171875,2024-07-02,184.0,7.0,,3.0,0,,2024-06-24,7.814456018518518,364,1,5,Umiam 4 Landslide,1,"GS Road, Ri Bhoi",263.5299987792969,LS-0254,NH 6,1,Newspapers & Media/2024/Meghalaya/109,40,22.155332171832463,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.8989825544895,25.649230842334465]}"
000000000000000000fe,0.4197636405109489,0.32879722729115973,0.4853538523925383,0.49692386455798865,0.4854445762368209,0.4849809965531223,0.5271832420924575,0.5439271289537713,0.5235663371857256,0.5492181924168693,0.23509165995744588,0.11324248400809443,0.04233359562361732,-0.028670996449963924,114.55555153221724,0,PART2,Ri Bhoi,1104.63427734375,2024-07-02,184.0,7.0,,3.0,0,,2024-06-24,7.814456018518518,364,1,5,Umiam 5 Landslide,1,"GS Road, Ri Bhoi",263.5299987792969,LS-0255,NH 6,1,Newspapers & Media/2024/Meghalaya/110,41,16.183100820659106,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.89869271292103,25.650724641187363]}"
000000000000000000ff,0.34178481532147725,0.2546461721639558,0.28080148452145703,0.2944364138420223,0.28382510513249215,0.28819769975173526,0.3434420073972741,0.3619322541419668,0.36905067132796254,0.366663956021685,0.2328636316368703,0.06707555549518415,0.1842456309128539,-0.15411203723037378,207.7962559098305,0,PART2,Ri Bhoi,1124.28076171875,2024-07-02,184.0,7.0,,3.0,0,,2024-06-24,7.814456018518518,364,1,5,Umiam View Point Landslide,1,"GS Road, Ri Bhoi",263.5299987792969,LS-0256,NH 6,1,Newspapers & Media/2024/Meghalaya/111,42,27.46561345019772,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.8939928204107,25.651023400957946]}"
00000000000000000100,0.23022328635165282,0.15510342222672882,0.12248901338470902,0.14519664368282292,0.13629135063881562,0.15558822754005266,0.25191413506388144,0.2840856367876697,0.2757692455891299,0.2969493003447575,0.3400903217758474,0.1285360083367664,0.37301533622581173,-0.3447629185323986,70.98554722022516,0,PART2,East Khasi Hills,1171.884033203125,2024-07-02,184.0,7.0,,3.0,0,,2024-06-24,7.814456018518518,364,1,5,Mawlai 2 Landslide,1,"GS Road, East Khasi Hills",263.5299987792969,LS-0257,NH 6,1,Newspapers & Media/2024/Meghalaya/112,43,13.44971042626455,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.88939994632565,25.64138728358145]}"
00000000000000000101,0.22436767374664165,0.14430055254220103,0.10792829624372692,0.13146803365945164,0.1209191210016729,0.14402438789476357,0.2546755563440969,0.29136768388503076,0.2829153647285448,0.3064881685000254,0.3771719658939667,0.14725839979012112,0.4512254848461602,-0.4062841079439251,140.2830375084091,0,PART2,East Khasi Hills,1174.9417724609375,2024-07-02,184.0,7.0,,3.0,0,,2024-06-24,7.814456018518518,364,1,5,Mawlai 3 Landslide,1,"GS Road, East Khasi Hills",50.630001068115234,LS-0258,NH 6,1,Newspapers & Media/2024/Meghalaya/113,44,11.639931819325064,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.88942670093198,25.640972587183484]}"
00000000000000000004,0.21654802411591847,0.10428166987536731,0.027612047826527507,0.07116111561455064,0.0449415695612524,0.11871544736042149,0.27804658526699766,0.32493924409767966,0.32785071435809093,0.35952645658121385,0.5149427893012862,0.20248855351847736,0.7569764405421389,-0.6431523382860121,82.92621015570552,0,PART2,West Kameng,2063.822998046875,2021-04-28,118.0,4.0,,2.0,0,,2021-04-26,1.8145949074074075,13,1,12,Membachur_Garbow_landslide,1,between Membachur and Garbow villages,0.5387250185012817,LS-0005,,0,Newspaper/2021/Arunachal Pradesh/14,14,36.78596923295876,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[92.3039848667698,27.186595112530995]}"
00000000000000000013,0.16789604637035543,0.16010823124430512,0.4965360585197937,0.49813690898046015,0.4736182950288552,0.4840710235901595,0.5265772400526477,0.5556836488812396,0.5323334970132633,0.5576768907563028,0.5375312821834787,0.5204359742754265,0.05838291696225257,-0.03321002878849113,195.3964249979365,1,PART2,Tirap,1326.96044921875,2021-06-22,173.0,6.0,1:30,2.0,1,,2021-06-19,2.8292939814814817,20,1,20,Kuthong Landslide,1,Kuthong Village in Tirap District,96.874331,LS-0020,,0,Newspaper/2021/Arunachal Pradesh/11,11,23.437709630493423,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.60361262789445,26.91194570134611]}"
00000000000000000043,0.21922236075211596,0.13708025442197558,0.055513937458821154,0.08832289797780148,0.08298260605139123,0.11750614768638187,0.27050663423039895,0.3361697937256095,0.31843202574628754,0.3662116111702398,0.40622088996880107,0.1864421312654611,0.6184315200571054,-0.6003418050161294,141.3113663563994,0,PART2,Lower Subansiri,1044.0313720703125,2021-09-09,252.0,9.0,,3.0,0,,2021-09-05,3.822326388888889,17,1,16,Raga landslide,1,Raga headquarters,3.679492950439453,LS-0068,,0,Newspaper/2021/Arunachal Pradesh/16,16,12.69807406062382,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.07395368431827,27.794027235334557]}"
00000000000000000045,0.33438025548740286,0.20594571399604597,0.8488092816951388,0.8555354894307294,0.8222706392254269,0.7815514979469759,0.7990258376843918,0.8325589598012874,0.7645537638769195,0.8332676078471126,0.5760889713044437,0.39198683997068196,-0.03634616116373839,0.05618297994673825,148.24703771873635,0,PART2,West Kameng,777.1378784179688,2021-09-20,263.0,9.0,,2.0,0,,2021-09-18,1.8144560185185186,18,1,18,20_landslides_BCT_road,1,20 locations along BCT Road between Sessa and Nechiphu,0.0,LS-0070,,0,Newspaper/2021/Arunachal Pradesh/17,17,47.29645951625439,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[92.56607299028713,27.10444063472231]}"
00000000000000000030,0.19088287234042564,0.1603161803444782,0.27042670719351564,0.2829826494427558,0.26931366261398176,0.27963191489361694,0.34288582066869316,0.381959493414387,0.3713012816616007,0.39108533941236057,0.39670505477656426,0.32060309527353076,0.15963054752779382,-0.13573318155136396,353.0290084334943,1,PART2,Kamrup metro,66.99681091308594,2021-08-06,218.0,8.0,14:30,2.0,1,,2021-08-04,1.8144791666666666,13,1,13,Borbari_landslide,1,Borbari,0.00963400024920702,LS-0049,,0,Newspaper/2021/Assam/75,75,8.679282354395369,Newspaper,0,Assam,1,2021,"{""type"":""Point"",""coordinates"":[91.81052290779125,26.15423741394037]}"
00000000000000000048,0.22844605016468214,0.1701061971117304,0.13564446414998738,0.162534380542184,0.15179680770205217,0.16974935393970106,0.25113044337471496,0.2895444489485686,0.2910618241702559,0.3015462123131492,0.26334828858686743,0.1207509622014886,0.31521463720393395,-0.28402206734496593,29.099160782962315,0,PART2,Kamrup metro,54.59192657470703,2021-10-20,293.0,10.0,,2.0,0,,2021-10-18,1.8138773148148148,20,1,20,Pandu_landslide,1,Guwahati,21.309879302978516,LS-0073,,0,Newspaper/2021/Assam/74,74,2.99661456193117,Newspaper,0,Assam,1,2021,"{""type"":""Point"",""coordinates"":[91.69016285215665,26.17025004582329]}"
0000000000000000000f,0.29248619641228335,0.19308676396067698,0.3545356795378533,0.36616781189824676,0.3461383044491739,0.3439653542110062,0.4091760058781799,0.44635296442687716,0.42537508361204013,0.4544013428600386,0.3753509894282283,0.18499254053114178,0.10368875909574188,-0.07585773185262545,256.2714919826252,0,PART1,Ukhrul,1873.399658203125,2021-06-16,167.0,6.0,,1.0,0,,2021-06-12,3.822349537037037,13,1,10,Mini_Secretariat_landslide,1,"Mini Secretariat Complex, Hamleikhong",0.0,LS-0016,,0,Newspaper/2021/Manipur/30,30,23.437737100988457,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[94.35842203602287,25.09176740593582]}"
0000000000000000001e,0.54189682668424,0.3848940386272622,0.7487321032087999,0.7416107010695999,0.7090401429512851,0.71095207583515,0.7318223855629341,0.749784341258174,0.7300583008060021,0.75412298879708,0.30956954508969037,0.14793491053894794,0.014603039936967585,0.007855870106286472,293.9034969561884,3,PART1,Tamenglong,262.5234680175781,2021-07-19,200.0,7.0,14:50,1.0,1,,2021-07-17,1.822326388888889,8,1,8,Thingou_landslide,1,"8km towards Thingou, 15 km north from Nungba PS",48.191199,LS-0031,,0,Newspaper/2021/Manipur/29,29,22.10979771039799,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.44024407900676,24.818353165742728]}"
00000000000000000046,0.15976924364632472,0.20977387510779685,0.8082637244457974,0.805508182417694,0.7627662202607418,0.7816191700908032,0.8073194592400953,0.817022863085274,0.8147430020798458,0.8085943489068129,0.5904924006588543,0.6721039489934744,0.03294870468864611,-0.005700268518095306,113.17706347645436,0,PART1,Chandel,1508.9569091796875,2021-10-09,282.0,10.0,,2.0,0,,2021-10-05,3.821863425925926,8,1,8,Khulmulen-Sajik landslide,1,Khulmulen-Sajik Road in Sajik Valley,0.09384900331497192,LS-0071,,0,Newspaper/2021/Manipur/32,32,22.103843962748524,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.91582950186204,24.00521825224266]}"
00000000000000000002,0.13866136893302256,0.1077492299118452,0.02596818826628838,0.047062980038504405,0.05732801702300131,0.08313113790657616,0.1394844918431452,0.1637015705745263,0.1677658932009322,0.18590795420002024,0.21597731483405386,0.09623480798471927,0.488206162285583,-0.5600400890711633,205.3447888081092,0,PART2,East Khasi Hills,1294.05810546875,2021-02-24,55.0,2.0,,1.0,0,,2021-02-20,3.813645833333333,12,1,12,Sonapani_landslide,1,Sonapani Hydro-Electric Power Project,0.27638399600982666,LS-0003,,0,Newspaper/2021/Meghalaya/18,18,38.23284849684716,Newspaper,0,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[91.86466085368114,25.585545961089146]}"
0000000000000000000e,0.5616720348866688,0.4204637594442472,0.5779552608894073,0.5867837837837839,0.5779571015668578,0.5679495918056892,0.6097419299224177,0.6352497540692663,0.5927644237107652,0.6482244612342172,0.1709821415025168,0.027469958104821796,0.01301354077703858,-0.0054238020758110225,119.41908031847656,4,PART1,Aizawl,886.4696044921875,2021-06-11,162.0,6.0,21:30:00,1.0,1,,2021-06-07,3.822326388888889,11,1,10,Thuampui landslide,1,Thuampui,17.590322494506836,LS-0015,,0,Newspaper/2021/Mizoram/35,35,34.63244234807314,Newspaper,0,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.74173927628762,23.741921712339842]}"
00000000000000000000,0.09294899645210339,0.06912323365433351,0.020018945767866204,0.0377260415610745,0.04230361885453624,0.05373508362899141,0.07986323365433354,0.09072011657374557,0.09032835783071465,0.09747512417638116,0.2423395381012152,0.06453886350161923,0.39761206321329523,-0.4210226763962177,219.30513329475164,0,PART2,Dimapur,220.1959381103516,2021-02-02,33.0,2.0,,3.0,0,,2021-01-28,4.819085648148148,11,1,11,TL Park landslide,1,Near TL Park between Chumoukedima and Nukioladong,0.0,LS-0001,,0,Newspaper/2021/Nagaland/37,37,17.586540514558234,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[93.80565403303349,25.79350059781765]}"
00000000000000000005,0.1980703217633646,0.13674985051938185,0.02140578667342285,0.05280590828477326,0.059784611097035735,0.08671527235875352,0.16557276919179126,0.19664395743602736,0.18981784646567015,0.22025203445654934,0.16654768461261044,-0.02270930731605194,0.5241898895313017,-0.5623743858366007,353.19526230657874,0,PART2,Dimapur,804.1127319335938,2021-05-10,130.0,5.0,07:00,1.0,0,,2021-04-28,11.82232638888889,10,1,10,Piphema_landslide,1,Piphema,2.610090970993042,LS-0006,,0,Newspaper/2021/Nagaland/45,45,35.689003159277625,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[93.9406800720329,25.766188603865295]}"
0000000000000000001c,0.15733276054339004,0.14958041869424166,0.7089683495539331,0.7270572181670723,0.7116131944444446,0.7063972120843469,0.7313795823195458,0.7566284975669096,0.7250225719789134,0.7605649482968369,0.6579524399370327,0.6433967506887007,0.009328718100756077,0.001406269487671287,333.17440217996733,0,PART2,Phek,1558.338623046875,2021-07-12,193.0,7.0,,2.0,0,,2021-07-07,4.8223263888888885,9,1,9,Losami_Phek_landslide,1,Landslide between Losami and Phek Village,1.3348829746246338,LS-0029,,0,Newspaper/2021/Nagaland/41,41,33.073867992085205,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.43881070981438,25.657787857256025]}"
0000000000000000002f,0.13006186736916764,0.15443656720198595,0.8748570849587112,0.8753573433304626,0.8334651400780183,0.8491158518668628,0.8586536602664774,0.8595079132681499,0.8574996352398804,0.8474062566492728,0.6947736724648477,0.7366037651347181,0.014213934641000433,0.010305174115794744,117.8953750431586,0,PART2,Wokha,681.3712768554688,2021-08-05,217.0,8.0,,3.0,0,,2021-08-01,3.822349537037037,18,1,16,Sanis_Doyang_landslide,1,Between Sanis and Doyang,8.485464096069336,LS-0048,,0,Newspaper/2021/Nagaland/44,44,37.43691741510169,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.22193787097898,26.208540346569233]}"
00000000000000000031,0.11952098515177614,0.14164286221051034,0.8204944002432475,0.8183905234885728,0.7768991942431461,0.7893867227486951,0.8052396442507473,0.8119791009983277,0.8091982567273097,0.8023903005118332,0.7020695906062859,0.7426113856935166,0.020363684390844114,0.005647858268299033,138.05477290304032,0,PART2,Wokha,1384.524658203125,2021-08-06,218.0,8.0,,2.0,0,,2021-08-01,4.822349537037037,10,1,9,Lower Etsuchuka Colony landslide,1,Lower Etsuchuka Colony,57.99448776245117,LS-0050,,0,Newspaper/2021/Nagaland/39,39,8.983991493441088,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.25462754080179,26.092898019849173]}"
