system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
00000000000000000016,0.20424692533684527,0.08998057947523044,0.0626129723432276,0.0898139347583831,0.054069476243541685,0.11183434302502271,0.3356351686759194,0.40635768919055804,0.392002917637524,0.4344680022287508,0.6266238159013957,0.3148948289261851,0.7575753308869502,-0.6271864119664152,17389.179721114357,1000,2024-06-21,3.8214004629629628,370,1,8,0,"{""type"":""Point"",""coordinates"":[94.66064206902121,28.679243517363574]}",0.0083471014275348,BG-0023,2024-06-25,background,2026,"{""type"":""Point"",""coordinates"":[94.66064216578148,28.679241729912757]}"
0000000000000000007c,0.1508105848455744,0.06624779861497242,0.018863625334883487,0.043874806652176086,0.0265471869787191,0.05898572006268006,0.20795235808522464,0.2651434918869736,0.25243748167618657,0.28940482737704076,0.5842431219010382,0.2520207913386931,0.8096871264882513,-0.7038610386380224,10383.34223632462,1000,2024-06-24,0.8144560185185186,374,1,12,0,"{""type"":""Point"",""coordinates"":[90.52316259725721,25.548410567516058]}",0.0371359802284483,BG-0125,2024-06-25,background,2026,"{""type"":""Point"",""coordinates"":[90.52316301246769,25.54841109614906]}"
0000000000000000010f,0.5099539767830892,0.3620700866832261,0.7733406954934862,0.7764342272012977,0.7427503573782123,0.7349151923759312,0.767890393876413,0.7891385461550159,0.77694736148426,0.7855675825011406,0.36424136914540794,0.20746997206533632,0.022502504071431374,-3.303336969485363E-4,8561.847395486473,1000,2024-06-26,1.822349537037037,365,1,9,0,"{""type"":""Point"",""coordinates"":[94.27125998773114,24.597774813931924]}",0.089897128450297,BG-0272,2024-06-28,background,2026,"{""type"":""Point"",""coordinates"":[94.2712590918474,24.597773303413728]}"
00000000000000000140,0.215475125462564,0.14442804785319616,0.07747520150048155,0.09918926851523292,0.08992124499417041,0.10833789222892479,0.20716002940132816,0.2611140112536118,0.2586327723424749,0.2766787752826075,0.2833436512976791,0.09102916673549706,0.484032657656495,-0.44559441739545214,8416.845515415442,1000,2024-06-26,1.822349537037037,365,1,9,0,"{""type"":""Point"",""coordinates"":[93.77567103755013,25.86446273198219]}",0.1051358888560645,BG-0321,2024-06-28,background,2026,"{""type"":""Point"",""coordinates"":[93.77567095464032,25.864463884933375]}"
00000000000000000038,0.1850230258825913,0.18203872765030643,0.7689733019297974,0.7845291495720006,0.7750461986526868,0.7934223674213646,0.8005008458694219,0.8015259028516437,0.811429129311655,0.7957712708301675,0.6335287017599474,0.6286364078433383,0.022933184032336875,-0.01685506450611633,19480.78474319795,1000,2024-06-26,2.822349537037037,362,1,8,0,"{""type"":""Point"",""coordinates"":[94.16974855224946,28.5675296586716]}",0.0179612449312829,BG-0057,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[94.1697463675897,28.567530384574827]}"
00000000000000000061,0.41824199746514573,0.28472921166032955,0.6976010240811151,0.7171190316856781,0.7131634980988596,0.7316656375158429,0.75013065652725,0.7645175969581747,0.736989505703422,0.7664432648922687,0.44264657812085384,0.27591656509021434,0.016429995691551836,-0.013665055604048636,22826.52587781835,1000,2024-06-26,2.822349537037037,370,1,16,0,"{""type"":""Point"",""coordinates"":[92.60340012520552,25.22053732615723]}",0.0284422632192704,BG-0098,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[92.60339965764204,25.220539355213962]}"
0000000000000000007b,0.20114523990474747,0.08162322541419667,0.025765339210619652,0.059374707402340784,0.029363297360287782,0.0820974920200638,0.3018550691594467,0.37638182601205855,0.36071116177737234,0.4073016263869889,0.6309433416089046,0.2839976929957667,0.849447731465416,-0.7173210919078059,23985.989270512426,1000,2024-06-24,4.814456018518518,360,1,6,0,"{""type"":""Point"",""coordinates"":[92.10299534588677,25.982865242254338]}",0.0369069666646667,BG-0124,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[92.1029942714586,25.982867038909305]}"
00000000000000000089,0.45718090047153076,0.3627439537595702,0.7354290523753996,0.7408329310956755,0.7216412817522694,0.7556756172995996,0.7638751964711256,0.7556418445469758,0.7736978502256255,0.7465918217309745,0.3616145543264517,0.25714713945205653,0.03481255011664183,-0.021699736667800278,22844.21762671558,1000,2024-06-26,2.822349537037037,371,1,17,0,"{""type"":""Point"",""coordinates"":[92.98555400368795,26.747404872473954]}",0.0414724167327928,BG-0138,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[92.9855527240197,26.74740628104224]}"
0000000000000000008a,0.20463569219850958,0.08590620469407412,0.030936021696152487,0.058808866021189246,0.0319145080346733,0.08136248796066303,0.27850930197191665,0.35372054037613415,0.3373518781365639,0.38278897957114616,0.5940717582069259,0.24486942727488212,0.8271464220419251,-0.7031060402200211,16415.46884225792,1000,2024-06-24,4.814456018518518,360,1,6,0,"{""type"":""Point"",""coordinates"":[91.7138629742557,25.85748423883355]}",0.0427102589587632,BG-0139,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[91.71386086414972,25.857482056553113]}"
000000000000000000b2,0.2747670957932084,0.25310887480993416,0.07378523061327927,0.13599267612772423,0.14929800810947796,0.19768861632032433,0.30757628484541294,0.3501201571211352,0.3158461479979724,0.37024882412569693,0.11026754431029939,0.06955321885617592,0.358057040385607,-0.39804784862890596,15910.10883100258,1000,2024-06-26,2.822349537037037,364,1,10,0,"{""type"":""Point"",""coordinates"":[94.56937764776033,25.50672243176739]}",0.054904020150902,BG-0179,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[94.56937983589516,25.506723557007646]}"
