system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
0000000000000000001b,0.4368384724473259,0.3114106614667746,0.4984036264181523,0.5052246758508911,0.4831782769448948,0.4736636801053485,0.567336836507293,0.6264515852917343,0.5671740478119932,0.6480270056726096,0.2908800186679842,0.1295907005670341,0.0816012508344552,-0.0598102177691302,250.60999958429096,0,PART2,Upper Subansiri,508.3262939453125,2021-07-08,189.0,7.0,,2.0,0,,2021-07-07,0.8223263888888889,14,1,14,Tode landslide,1,Tode Village,73.121865,LS-0028,Trans Arunachal Highway,1,Newspaper/2021/Arunachal Pradesh/7,7,36.41666694747667,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.46780824396494,27.965814103418563]}"
00000000000000000035,0.2423476356824625,0.2695469775212636,0.8660453624949369,0.8824970534629404,0.8579687778452815,0.8812212991089508,0.8755957624544354,0.8678523592547588,0.8470068094370192,0.8521592750101259,0.517349307480734,0.5553009819060734,-0.0065576500210666,0.0205673212373434,108.46718062583454,0,PART2,Upper Siang,698.128662109375,2021-08-13,225.0,8.0,,3.0,0,,2021-08-11,1.822349537037037,22,1,22,Tuting_Yingkiong_landslide,1,Between Tuting and Yingkiong,75.210383,LS-0054,Yingkiong Road,1,Newspaper/2021/Arunachal Pradesh/2,2,22.606030947409664,Newspaper,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.74864688741202,28.84960793221154]}"
0000000000000000003d,0.4651444782476421,0.3154532653889057,0.5550090609471655,0.5624533160937027,0.5447247185883782,0.5341355846263056,0.5777704543149785,0.6210087820707839,0.5697566778217222,0.6280723456038942,0.2872973021896008,0.101076232296095,0.0230126439026406,-0.0069890272467326,158.803526542084,0,PART2,Nagaon,100.78919219970705,2021-08-25,237.0,8.0,,3.0,0,,2021-08-21,3.822349537037037,7,1,7,Burapahar Landslide,1,Kaliabor,37.9995346069336,LS-0062,NH 39,1,Newspaper/2021/Assam/73,73,31.209656526103974,Newspaper,0,Assam,1,2021,"{""type"":""Point"",""coordinates"":[93.11099743452348,26.57476185698769]}"
0000000000000000002d,0.4357033042773158,0.3162655888911412,0.504210961889317,0.5023965791607541,0.4721362304885466,0.4678031775795658,0.5387264342185281,0.591480600040543,0.5765475167241031,0.6015486468680312,0.2934070888080334,0.1402405536060678,0.102329836446368,-0.0712995073240834,36.819352604808046,0,PART1,Tamenglong,829.8587646484375,2021-08-02,214.0,8.0,3:30,1.0,0,,2021-08-01,0.8223495370370371,17,1,17,Lamlenkon_landslide,1,Lamlenkon in Tujang Waichong,7.934080123901367,LS-0046,Imphal-Tamenglong Road,1,Newspaper/2021/Manipur/23,23,10.942929034340336,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.8577006605293,25.241120536619942]}"
00000000000000000038,0.3458802270768917,0.2313593441127274,0.4095679101829792,0.3897847382026458,0.3491170054234881,0.3537558619291396,0.4427161842972272,0.4865013482690454,0.5234147752040138,0.4963422626590296,0.38581871499519,0.2059755119566444,0.2248620560636284,-0.1702520170100756,81.18442001701595,0,PART1,Tamenglong,368.7687072753906,2021-08-16,228.0,8.0,,3.0,0,,2021-08-06,9.82232638888889,9,1,9,Awang_khul_landslide,1,5 km away from Awang Khul Village,4.36873722076416,LS-0057,NH 37,1,Newspaper/2021/Manipur/25,25,17.949198083624726,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.56118827687938,24.826040655958874]}"
0000000000000000003a,0.5099901394876997,0.3870058128328685,0.657126416434187,0.6615788536647221,0.63813494293685,0.6360732640121732,0.6878985087496828,0.7221952066954095,0.6745597260968803,0.7350880953588637,0.2710544162946389,0.1390741592384268,0.0277697061257557,-0.0097191060186251,9.39613177429925,0,PART1,Churachandpur,755.6665649414062,2021-08-20,232.0,8.0,,2.0,0,,2021-08-06,13.82232638888889,8,1,8,S_Kholop_landslide,1,S Kholop village,101.288447,LS-0059,Henglep to Churachandpur road,1,Newspaper/2021/Manipur/24,24,15.903447357413867,Newspaper,0,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.50937352263833,24.503656567996842]}"
00000000000000000019,0.1537375885090027,0.0662119714748128,0.0160220615011126,0.0466421252275945,0.0300769421404005,0.0677448968237912,0.2243193809427473,0.3037601051992719,0.2823998330973092,0.3249542686627555,0.6142790533527012,0.2922070541925666,0.7972570198383674,-0.7061721775893937,322.43211232778225,0,PART1,West Garo Hills,289.78106689453125,2021-06-30,181.0,6.0,,1.0,0,,2021-06-25,4.814479166666667,32,1,32,Tura_dalu_stretch,1,Tura-Dalu stretch,107.621934,LS-0026,NH 51,1,Newspaper/2021/Meghalaya/19,19,27.68125635351838,Newspaper,0,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[90.21466860907667,25.499355996827095]}"
00000000000000000021,0.265593551165147,0.2059734599797366,0.5364440425531916,0.5482927811550153,0.5197813424518744,0.5344350050658565,0.5961238601823712,0.6310594072948329,0.6174531357649444,0.6387808257345494,0.500326233751075,0.3997057469850426,0.0862973985446459,-0.0598835158931681,233.1724750362776,0,PART2,Tuensang,2220.95458984375,2021-07-20,201.0,7.0,,3.0,0,,2021-07-12,7.822349537037037,9,1,9,Wangshu_PwD_Road_landslide,1,Wangshu Village,43.889829,LS-0034,PWD Road connecting Tobu to ITC Pangsha,1,Newspaper/2021/Nagaland/40,40,14.35055969014902,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.7671164839754,26.046657141924936]}"
00000000000000000029,0.2567562864237573,0.1811369229209953,0.4198956620888867,0.4298437338468556,0.407232108650484,0.4047108447777834,0.4849673693812397,0.5280296153651245,0.4959316778999644,0.5405004054122533,0.4649255446213371,0.3178238212644183,0.1010196882222534,-0.0741297452089392,18.51950197721368,0,PART2,Phek,1417.4619140625,2021-07-31,212.0,7.0,,3.0,0,,2021-07-27,3.822326388888889,10,1,9,Pfutsero-Khomi-Phek landslide,1,,62.610599517822266,LS-0042,Pfutsero-Khomi-Phek,1,Newspaper/2021/Nagaland/48,48,32.219010054713706,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.40942523387217,25.659723107113223]}"
0000000000000000002a,0.3842293953676955,0.2886959910800263,0.3699954994678424,0.4006424712381532,0.3948100704475191,0.4118041102833106,0.5275920227053875,0.5871882570574226,0.5173073944554257,0.6108126095991082,0.2842953796711399,0.1492814594449654,0.1407297903955469,-0.1317988964237373,13.8062061629833,0,PART2,Phek,1922.3502197265625,2021-07-31,212.0,7.0,,3.0,0,,2021-07-27,3.822326388888889,10,1,9,Pfutsero-Lanye Landslide,1,,37.740973,LS-0043,Pfutsero-Lanye,1,Newspaper/2021/Nagaland/49,49,24.53452787436523,Newspaper,0,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.40294616004152,25.723470415773285]}"
0000000000000000003b,0.371848480243161,0.2722513627152989,0.4608373961499493,0.4605409118541034,0.4355002279635257,0.433423237082067,0.4861360688956436,0.5261541185410336,0.5189024417426547,0.5313678216818639,0.3136756582398831,0.1659824717315804,0.0891128740985234,-0.0612759630346662,214.01527168194028,0,PART2,East Sikkim,1317.3302001953125,2021-08-24,236.0,8.0,,1.0,0,,2021-08-17,6.807650462962963,11,1,11,Samsing Shanti Turn Landslide,1,Samsing Shanti turn,6.267920970916748,LS-0060,Pakyong to Assam Lingsey Road,1,Newspaper/2021/Sikkim/52,52,35.22415843072704,Newspaper,0,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.61499286075929,27.25022202546262]}"
0000000000000000003c,0.5428158881345627,0.3615954605329819,0.837679759854089,0.8580470615057245,0.830702918228797,0.8114203769378862,0.8309266997669467,0.8666373948728336,0.8179712331543214,0.8709719475124126,0.38698070320556,0.2022318196490972,-0.0077376203984171,0.0239352350568302,24.41387513789624,0,PART2,West Sikkim,1585.6839599609375,2021-08-24,236.0,8.0,,1.0,0,,2021-08-20,3.800706018518519,23,1,23,Muneew Taryebhir Landslide,1,Muneew Taryabhir stretch,8.109331130981445,LS-0061,Soreng Sombaria Road,1,Newspaper/2021/Sikkim/53,53,33.20556237893245,Newspaper,0,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.15208912130001,27.162400030215007]}"
00000000000000000042,0.39912525083612,0.2903094253572514,0.7016877977095368,0.7183464173507651,0.7044762541806017,0.707964492753623,0.7300645180906046,0.7565480439850001,0.7217747694334647,0.7559156126482212,0.4263298958475455,0.2879358626302713,0.0121004073911236,-0.0023671796211146,60.132378900927165,0,PART2,West Sikkim,1114.4383544921875,2021-08-29,241.0,8.0,,3.0,0,,2021-08-27,1.807650462962963,23,1,23,Bongten-Changay Landslide,1,Upper Bongten and Changay,12.638664245605469,LS-0067,Bongten-Changay road,1,Newspaper/2021/Sikkim/69,69,6.754316450323801,Newspaper,0,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.15823376255166,27.26428157108414]}"
00000000000000000036,0.2700851829360863,0.2053151662365265,0.1201769495470878,0.1502796619604271,0.1596493547897373,0.1914549010677598,0.3077140225697082,0.3613940893679471,0.3404753453772583,0.3831141035372704,0.247736849639514,0.1157499601715066,0.3727549619501171,-0.4015137906295007,195.00126920706816,0,PART2,East Siang,250.6267852783203,2021-08-13,225.0,8.0,14:48,3.0,0,,2021-08-06,6.8223263888888885,9,1,8,Sirki Waterfall Landslide,1,"near Sirki waterfall, 4kms from Pasighat towards Pangin and Aalo",52.842427,LS-0055,NH 13,1,Newspapers/2021/Arunachal Pradesh/3,3,20.883790908841725,Newspapers,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.2748431072239,28.122052086129198]}"
00000000000000000037,0.1142279303008813,0.0773877317394387,0.0126071471988653,0.0352233917536217,0.0311732549893627,0.0550214973153682,0.1576281683719987,0.1957928528011345,0.1733191014081653,0.2104399908823827,0.3700475017763754,0.1974547574135053,0.6775792823494206,-0.6541285725055129,312.59802774472683,0,PART2,West Siang,850.4159545898438,2021-08-13,225.0,8.0,,3.0,0,,2021-08-06,6.8223263888888885,8,1,8,Likabali_Basar_landslide,1,Between Likabali and Basar,19.044726,LS-0056,NH 13,1,Newspapers/2021/Arunachal Pradesh/4,4,20.39602762612812,Newspapers,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.72132151615651,27.78422167211803]}"
00000000000000000062,0.1022401754030214,0.1422174287742066,1.0338267261482317,1.052862252864241,1.0247648636317557,1.040054136672412,1.033547150968266,1.0233529554902163,1.019718108080706,0.999207786677482,0.7552141811450643,0.8177556387494544,-0.0024692012928314,0.0159923665704507,29.9173162604838,0,PART2,West Kameng,1180.6104736328125,2023-06-23,174.0,6.0,,2.0,0,,2023-06-20,2.8144560185185186,366,1,20,Sessa Landslide,1,Balipara-Charduar-Tawang road,1.970178811,LS-0099,,0,Newspapers & Media/2023/Arunachal Pradesh/35,35,7.536530561723392,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[92.52516073812176,27.106991240524888]}"
00000000000000000063,0.2454181666244617,0.1703920486199038,0.0615359787287921,0.0985235046847303,0.0896253026082552,0.1234510407698152,0.2850021068624969,0.3524133400860979,0.3354025221575083,0.3770713142567738,0.3312600955776986,0.1556043839473604,0.5976733212309443,-0.5637237093874305,193.3868398973543,0,PART2,West Siang,372.9962158203125,2023-06-23,174.0,6.0,,2.0,0,,2023-06-22,0.8223495370370371,353,1,7,Pangin Landslide,1,Aalo Pangin Landslide,0.0,LS-0100,,0,Newspapers & Media/2023/Arunachal Pradesh/36,36,39.90175497466261,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.93064063780734,28.233721353810633]}"
0000000000000000006a,0.2034065420087159,0.0897079102057362,0.0286487584878889,0.0600310834093442,0.0348992398905442,0.0830016418364245,0.2661883297861558,0.3579662460727678,0.336332851930678,0.3879553309009829,0.5673164564279013,0.2365885202920452,0.7988825231490817,-0.6864375166553427,155.30630651766978,0,PART2,Upper Subansiri,459.2353820800781,2023-07-28,209.0,7.0,,2.0,0,,2023-07-22,5.822233796296296,349,1,5,Taliha Landslide,1,Donyi Colony in Taliha town,76.79615263,LS-0107,,0,Newspapers & Media/2023/Arunachal Pradesh/53,53,26.816879128197364,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.14435397175008,28.235585258050982]}"
