system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
00000000000000000142,0.592533059485775,0.4072478675389216,0.7273651554338458,0.7374454941934174,0.7119177493787715,0.6985843196916678,0.7509431715604239,0.7739106699122672,0.7674497236168163,0.7824896039352905,0.3059063797723078,0.1283638577736273,0.03988493998238721,-0.021815610865399848,158.43696163618506,0,PART1,South Tripura,74.78501892089844,2024-08-22,235.0,8.0,,2.0,0,,2024-08-13,8.814571759259259,369,1,15,Nutan Bazar Landslide,1,Near Nutan bazar water treatment plant,484.04998779296875,LS-0323,Report.,1,Newspapers & Media/2024/Tripura/167,6,5.968315382114851,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.75562245562122,23.42316733263532]}"
00000000000000000010,0.3129520828060941,0.21832315634964816,0.7125809130940931,0.7076680619527258,0.6712404008705778,0.6652778053348182,0.675741974996204,0.6936189806144658,0.6725240876651312,0.6899203522802048,0.510061471435402,0.364981513571703,9.532809783003932E-4,0.025466094641355706,139.81174116768784,0,PART2,Upper Siang,683.1927490234375,2021-06-17,168.0,6.0,,2.0,0,,2021-06-12,4.822349537037037,10,1,10,Pekong Landslide,1,Pekong Village,2.63657808303833,LS-0017,,0,Online Media/2021/Arunachal Pradesh/6,6,36.70577261334195,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.84253771919337,28.93625272478103]}"
00000000000000000015,0.42038698668287017,0.2700685908147248,0.7384633145982074,0.7468310851182336,0.7165143500936756,0.6938607018076864,0.7189364626057014,0.7497736239809611,0.7093730416729962,0.7525507266190696,0.44872734907394923,0.2558493946179456,-0.004994518735125912,0.025712459129609903,243.6416696306408,0,PART2,East Siang,454.3298034667969,2021-06-27,178.0,6.0,,1.0,0,,2021-06-22,4.822349537037037,8,1,8,Rotlung Landslide,1,Rotlung Village at Kebang,47.738895416259766,LS-0022,,0,Online Media/2021/Arunachal Pradesh/5,5,38.99169053985588,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.18138926734578,28.153609144284435]}"
00000000000000000016,0.4650887274016306,0.29154255329923534,0.6984262824732871,0.7095141337924747,0.6851653162505698,0.6732800020256242,0.7078548842862208,0.7408690383349371,0.714375667189953,0.7485040107358079,0.42034431374784675,0.21135780116073974,0.020883322604858198,-0.0034270031030503275,180.0,0,PART2,East Siang,201.5,2021-06-27,178.0,6.0,,3.0,0,,2021-06-22,4.822349537037037,7,1,7,Sangam_bridge_collapse,1,Sangam Bridge Collapse near Pangin,47.070611,LS-0023,,0,Online Media/2021/Arunachal Pradesh/15,15,21.50127351533532,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.99630090081934,28.233721353810633]}"
00000000000000000011,0.23056942446043155,0.16488039821663783,0.093489836862904,0.13128537845779703,0.13590227479987832,0.14160441280778194,0.21832511399331234,0.26896772216029974,0.2424322423751139,0.285388960380991,0.18905985443173795,0.023930147167864714,0.281646712150634,-0.2988933113686675,245.2932737925172,1,PART2,Kamrup metro,62.73257446289063,2021-06-18,169.0,6.0,4:30,2.0,1,,2021-06-15,2.8144791666666666,17,1,17,Water_works_colony_landslide,1,Water Works Colony,121.189373,LS-0018,,0,Online Media/2021/Assam/72,72,2.8170131371826,Online Media,1,Assam,1,2021,"{""type"":""Point"",""coordinates"":[91.69463533051325,26.162785510659823]}"
0000000000000000000a,0.30976614799797253,0.2690366700456157,0.2704186619361377,0.2794555701976685,0.2699795641155599,0.2905488089204255,0.3707439077546881,0.40726195641155605,0.3954914951849973,0.4204028180435883,0.19038831039413873,0.12153658753204294,0.19007521334388094,-0.17377189758866157,57.39106082569077,0,PART1,Senapati,729.8132934570312,2021-06-06,157.0,6.0,,2.0,0,,2021-05-28,8.82232638888889,9,1,9,Tujang_Waichong_landslide,1,Between Tujang Waichong and Selsi Village,10.335549354553223,LS-0011,,0,Online Media/2021/Manipur/22,22,0.3055478869098159,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.82013719325509,25.217563105754582]}"
0000000000000000001a,0.5723437610552381,0.39028356496689726,0.8193031232627482,0.831148011320564,0.8139137110223882,0.8140565775509173,0.8298176075200886,0.8482303835851815,0.8389787436195479,0.8477734876434021,0.364927082493454,0.1887908455932981,0.01505110211546179,-0.004470367732972995,192.0070561250731,0,PART1,South Garo Hills,272.5726928710937,2021-06-30,181.0,6.0,,2.0,0,,2021-06-25,4.814479166666667,30,1,25,Malikona_Village_landslide,1,Malikona Village Baghmara town,200.134458,LS-0027,,0,Online Media/2021/Meghalaya/21,21,41.05590574622145,Online Media,1,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[90.83191521329886,25.20269200374134]}"
0000000000000000003e,0.36319195635625484,0.22986744988581584,0.4820666683582848,0.4899216138036032,0.46396792184724694,0.4740968180664806,0.5488408119766558,0.6057847957371226,0.5760174828723674,0.6152642730271505,0.42960412720716373,0.2266329327945596,0.10778443743938851,-0.08082559848689415,,0,NONE,Lawngtlai,,2021-08-26,238.0,8.0,,3.0,0,,2021-08-21,4.822349537037037,6,1,6,Zochachhuah landslide,1,Zochachhuah,14.347636222839355,LS-0063,,0,Online Media/2021/Mizoram/33,33,,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.7616937535018,22.13015288196551]}"
00000000000000000047,0.26658605418019465,0.16313195515422077,0.06672379261363637,0.10177086546266238,0.09308602881493507,0.1324156960227273,0.3124050121753247,0.38746383421266234,0.3744156503652598,0.4191804535308442,0.3936103861673155,0.167968732374251,0.6078799232657268,-0.5784867549396377,94.65363891161132,2,PART1,Aizawl,895.2804565429688,2021-10-09,282.0,10.0,,2.0,1,,2021-10-05,3.821863425925926,9,1,9,Thingsulthliah landslide,1,Thingsulthliah Village,7.244019031524658,LS-0072,,0,Online Media/2021/Mizoram/36,36,12.75879912174894,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.85942833039122,23.68986170754086]}"
00000000000000000001,0.17119486386452357,0.1311638239618719,0.032396207473508076,0.062483572478831774,0.07334629113218069,0.09047609897074482,0.1243960959286113,0.14113470567357905,0.1426360999847893,0.15384501343608983,0.054511401977379234,-0.08861868223580557,0.33448369766891056,-0.39386899139179893,15.016999639224707,0,PART2,Dimapur,269.23065185546875,2021-02-17,48.0,2.0,,3.0,0,,2021-02-12,4.820034722222222,11,1,11,TL Park 2 landslide,1,Near TL Park between Chumoukedima and Nukioladong,0.0,LS-0002,,0,Online Media/2021/Nagaland/38,38,37.28767119854388,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[93.80600184291566,25.772600791180153]}"
0000000000000000001d,0.19427818117373027,0.16013011291710974,0.07036134994176914,0.10515705605347102,0.1020904653400172,0.13214088814623526,0.22894744037672785,0.2747138437389234,0.25275461036001806,0.296435176464631,0.22557253398619043,0.13163222523419213,0.42701601311566706,-0.4143025184685705,189.34023763035916,0,PART2,Phek,947.499267578125,2021-07-14,195.0,7.0,,2.0,0,,2021-07-12,1.822349537037037,10,1,10,Phek_landslide,1,Ziphu,65.401161,LS-0030,,0,Online Media/2021/Nagaland/47,47,28.67691328973725,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.68675456479018,25.60310590103762]}"
00000000000000000039,0.3527726798378926,0.2562052178318135,0.3185912968591692,0.332212228976697,0.3125720516717324,0.32165566869300916,0.4220276747720364,0.48135855116514664,0.46034626139817636,0.4997250050658559,0.2894208421634924,0.135221048714506,0.20940787684216244,-0.18132836774620936,220.1092172811649,0,PART2,Kiphire,1738.284423828125,2021-08-17,229.0,8.0,,2.0,0,,2021-08-11,5.822349537037037,16,1,16,Pungro-Mimi landslide,1,Pungro-Mimi axis near Longkhimong village,59.65867233276367,LS-0058,,0,Online Media/2021/Nagaland/46,46,3.017999871133496,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.86304512493818,25.7623002677467]}"
00000000000000000044,0.299942343940008,0.2196667865828942,0.18471997871909196,0.21657476185650582,0.20111760741791646,0.23537217774625063,0.40308599006890955,0.4643281211998381,0.45296185650587767,0.4894424604783138,0.35935570628748875,0.20952142336610022,0.418038089614999,-0.3847312287356682,350.4605686289688,0,PART2,Tuensang,1535.31103515625,2021-09-09,252.0,9.0,,2.0,0,,2021-09-05,3.822326388888889,11,1,10,Chedang Saddle Landslide,1,Chedang Saddle and Noklak,27.73912239074707,LS-0069,,0,Online Media/2021/Nagaland/51,51,33.54942460373395,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[94.93942506688263,26.232588278550466]}"
0000000000000000004a,0.1197953041892508,0.04820801377843069,0.004285547844587407,0.025351993313408653,0.014237333468415997,0.052178374955675996,0.2022456967732131,0.25386514867534576,0.2673020920925992,0.28102520642318024,0.6931743634346939,0.37919576775482483,0.8986447401378324,-0.8276619483159885,123.20601953523276,0,PART2,Tuensang,1471.1748046875,2021-11-08,312.0,11.0,,2.0,0,,2021-11-06,1.8265162037037037,47,1,47,Wensoi Landslide,1,Wensoi Village,0.0,LS-0075,,0,Online Media/2021/Nagaland/50,50,27.685780648707784,Online Media,1,Nagaland,5,2021,"{""type"":""Point"",""coordinates"":[95.06150187642282,26.250081331983132]}"
00000000000000000003,0.13808945369854694,0.11682849982279374,0.08293673738038582,0.10585045820464782,0.1265664219533188,0.14841059693180084,0.1823190775150625,0.19962479874436734,0.19193184648878533,0.21763985114677736,0.24474023205664325,0.1643316138289552,0.2073059307207905,-0.29255416555093444,305.53311553560854,0,PART2,East Sikkim,3342.55615234375,2021-03-25,84.0,3.0,,2.0,0,,2021-03-20,4.807650462962963,14,1,12,Kyonsola_waterfall_landslide,1,Kyonsola waterfall on way to Tsongmo.,3.3004589080810547,LS-0004,,0,Online Media/2021/Sikkim/61,61,9.097040557164046,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.72834320953787,27.37658403111517]}"
0000000000000000002b,0.2853575293879206,0.2103182965139846,0.15935535569517628,0.19989198419132548,0.21296488650182413,0.2523194568301583,0.35893879712201054,0.4060144912849615,0.37917355593838664,0.4235321240372923,0.28575370470364275,0.14037599338767157,0.2842538695998895,-0.31868925084891775,301.6363917803451,0,PART2,East Sikkim,1003.9857177734376,2021-07-31,212.0,7.0,,2.0,0,,2021-07-28,2.807650462962963,14,1,12,Seley_Ward_landslide,1,Seley ward under Tumin Lingee Constituency,140.635612,LS-0044,,0,Online Media/2021/Sikkim/63,63,23.32725988972293,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.48780592141185,27.366542135542808]}"
00000000000000000049,0.1420824920257202,0.08773656523720312,0.028903604880765536,0.04398819806592068,0.040047450761986736,0.060860239987848716,0.14494175484785576,0.18310067844666092,0.18330781226267023,0.19991390815654905,0.34537536626850734,0.11719148136365778,0.633079862998259,-0.6026088948167421,275.44273404921967,0,PART2,East Sikkim,1526.5814208984375,2021-10-20,293.0,10.0,,2.0,0,,2021-10-16,3.807071759259259,11,1,11,Pani House Landslide,1,Pani House,198.109475,LS-0074,,0,Online Media/2021/Sikkim/59,59,37.09989383797841,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.60943682084668,27.32459091283199]}"
00000000000000000040,0.18949902194293822,0.09107053666447068,0.026492276896569203,0.06632445142654439,0.05282274362742613,0.08438411290731257,0.2491937718542543,0.34155206000101357,0.3072419348299802,0.3698493082653423,0.5590892517453422,0.25111944903173977,0.728731852565826,-0.6586489033701335,248.319837392525,0,PART1,South,38.43385696411133,2021-08-26,238.0,8.0,,2.0,0,,2021-08-24,1.8145949074074075,8,1,7,Jharjhari landslide,1,Jharjhari Village,78.381047,LS-0065,,0,Online Media/2021/Tripura/71,71,7.826950278959373,Online Media,1,Tripura,7,2021,"{""type"":""Point"",""coordinates"":[91.49428792018193,23.22815746626497]}"
00000000000000000007,0.2902454503979317,0.2148514269782532,0.07772735844274346,0.11435515283621436,0.1327066305064125,0.15221901961778272,0.2288205859988846,0.26524203883003,0.24291168956252845,0.28952969027221565,0.06175149483519444,-0.08919575427594639,0.295667367333994,-0.36378236730660884,155.33408898846767,0,PART2,Papum Pare,355.9114685058594,2021-05-31,151.0,5.0,,3.0,0,,2021-05-28,2.822326388888889,19,1,18,IG Park Landslide,1,"Near Indra Gandhi Park entry gate, Itanagar",69.527662,LS-0008,NH 415,1,Online Media/2021/Arunachal Pradesh/9,9,17.232580170396435,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[93.62232255232212,27.095981720023918]}"
0000000000000000000c,0.5548606681198357,0.38752694783798863,0.7750327216505296,0.7756430526689311,0.749122005373346,0.7423677700613373,0.7628510062351089,0.7877101282506209,0.7565731079231508,0.7901019415014954,0.3229101077246464,0.15401047554793348,0.004944728876732372,0.01246449533446916,149.30176689138466,0,PART2,Papum Pare,1196.76220703125,2021-06-08,159.0,6.0,morning,3.0,0,,2021-06-02,5.822349537037037,8,1,8,Leporiang Landslide,1,Leporiang,150.76957,LS-0013,NH 13,1,Online Media/2021/Arunachal Pradesh/1,1,26.51964924158855,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[93.33597245997298,27.241522319307347]}"
00000000000000000017,0.15398411437246962,0.1520635576923077,0.6352367155870444,0.6397907186234816,0.6104911690283398,0.6069922621457492,0.6280754200404857,0.646149185222672,0.6083431072874496,0.6427332489878539,0.6000001321443762,0.5960078603663278,-0.0017532006478410264,0.025195761531355623,281.1541806721774,0,PART2,Upper Siang,510.58642578125,2021-06-30,181.0,6.0,,2.0,0,,2021-06-22,7.822349537037037,7,1,7,Pasighat_Yingkiong_Landslide,1,Pasighat to Yingkiong (100 kms from Yingkiong),29.255691,LS-0024,NH 52,1,Online Media/2021/Arunachal Pradesh/12,12,39.20600170582915,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.23509913953453,28.214774633434548]}"
00000000000000000018,0.4611771403979548,0.3172468128196041,0.9831611969014232,0.9742795655916157,0.9323782846438151,0.8933907346463471,0.9115394005366818,0.9408982228747913,0.8775171535618451,0.9402064249911398,0.4690058502357488,0.3110597241604575,-0.030314230038657287,0.052257280093951135,271.3214163610504,0,PART2,West Siang,895.8372802734375,2021-06-30,181.0,6.0,,3.0,0,,2021-06-27,2.822326388888889,8,1,8,Garu Landslide,1,"near Garu, 25 km from Likabali",18.777780532836914,LS-0025,NH 52,1,Online Media/2021/Arunachal Pradesh/13,13,10.049464381040275,Online Media,1,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.71334864347294,27.796145308334946]}"
0000000000000000000b,0.41855661037577974,0.3455544601653228,0.4586260256605304,0.46278724073228855,0.4490958010041076,0.4615579796135705,0.5184150109031899,0.5489912165931334,0.523111045184847,0.5607722095440946,0.20422674316368838,0.11100285661332675,0.07652293093433173,-0.06177624045092112,281.9735921379041,0,PART1,Tamenglong,1078.260009765625,2021-06-07,158.0,6.0,,3.0,0,,2021-05-28,9.82232638888889,9,1,9,Tamei2_landslide,1,Tamei Village,20.428739,LS-0012,Imphal-Tamenglong Road,1,Online Media/2021/Manipur/27,27,23.049971439462716,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.67799442897439,25.15829719365323]}"
00000000000000000014,0.41128024240580147,0.22685202089355433,0.8112068867589635,0.8204249049140417,0.7891812617272678,0.7930735280693743,0.813115862873371,0.8330775952127386,0.8225717379177445,0.8321274202545768,0.568015656452379,0.33348436585825236,0.02070694775444622,-0.0012895720821640671,281.9735921379041,0,PART1,Tamenglong,1078.260009765625,2021-06-24,175.0,6.0,,3.0,0,,2021-06-22,1.822349537037037,8,1,8,Tamei landslide,1,Tamei Village,15.714632034301758,LS-0021,Imphal-Tamenglong Road,1,Online Media/2021/Manipur/26,26,23.049971439462716,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.67799442897439,25.15829719365323]}"
0000000000000000001f,0.38400043112193155,0.291382937715561,0.47768821769121533,0.47019481639277766,0.43838325725299254,0.4318935534591197,0.49837464495840955,0.5360212720632987,0.5243081507405155,0.5471142168796916,0.28632831956633054,0.1548956836537763,0.09023516716378417,-0.055029742718999665,66.34985676936515,0,PART1,Tamenglong,222.3283233642578,2021-07-19,200.0,7.0,,1.0,0,,2021-07-17,1.822326388888889,8,1,8,Sibilong_temple_landslide,1,Sibilong Temple,67.985381,LS-0032,Imphal-Jiribam Road (NH-37),1,Online Media/2021/Manipur/31,31,23.10780085565281,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[93.33253449306078,24.76736780429763]}"
00000000000000000022,0.4302890573500329,0.2561439835708128,0.7305973327924546,0.7474867197403785,0.7276775670604938,0.6933803508949848,0.7295732620049696,0.7756948532021702,0.7083379899599411,0.7843220019268797,0.47103061113745526,0.24609829823668733,-0.013325117467180457,0.026928268279426387,148.65595232684075,0,PART1,Chandel,1190.6556396484375,2021-07-26,207.0,7.0,,3.0,0,,2021-07-22,3.822349537037037,10,1,9,Chahmol_landslide,1,Chahmol Village,1.530845046043396,LS-0035,AH-1 Moreh Road,1,Online Media/2021/Manipur/28,28,27.5857743593554,Online Media,1,Manipur,2,2021,"{""type"":""Point"",""coordinates"":[94.16024620790456,24.319567040106385]}"
0000000000000000002e,0.2911131751102995,0.20552577716922754,0.21876614939905664,0.23788432983417,0.22535216288858453,0.24296390283482924,0.34702028500431037,0.41024608245854244,0.38732860692732884,0.42560038034383074,0.3070551398923839,0.1420273579373609,0.26621948945755786,-0.24112430432206447,272.8967929887539,0,PART1,Jaintia Hills,237.2367706298828,2021-08-02,214.0,8.0,7:00,3.0,0,,2021-08-01,0.8223495370370371,12,1,12,Kuliang_landslide,1,"Kuliang Village, Khilerihat",90.034167,LS-0047,NH 06,1,Online Media/2021/Meghalaya/20,20,27.77354745993692,Online Media,1,Meghalaya,3,2021,"{""type"":""Point"",""coordinates"":[92.36206465799093,25.081743346767674]}"
00000000000000000020,0.15321342428238155,0.07796104574500456,0.0195523481083274,0.05432184805761233,0.04836834364540012,0.07914614058220915,0.2143373161578253,0.26570346384014604,0.25853760016228816,0.2811833451668527,0.5000327946933656,0.22769951044593859,0.6397993266867169,-0.6144090111181767,297.323499595243,0,PART1,Lunglei,840.3836669921875,2021-07-19,200.0,7.0,,1.0,0,,2021-07-12,6.822349537037037,9,1,9,Bualtei landslide,1,Bualtei,203.521302,LS-0033,NH 54,1,Online Media/2021/Mizoram/34,34,35.01457246183979,Online Media,1,Mizoram,4,2021,"{""type"":""Point"",""coordinates"":[92.81656299196445,22.805046744606653]}"
00000000000000000025,0.4301001317589824,0.2902297319211473,0.6527031216743525,0.6635169817057721,0.6444023513910708,0.6719671869457257,0.7150466072062028,0.7346449855571884,0.7147640450007604,0.7413407692697512,0.4226776176960677,0.24888106779347288,0.052037246349685415,-0.037311716036996276,62.66004537372902,0,PART2,West Sikkim,387.0161743164063,2021-07-30,211.0,7.0,,2.0,0,,2021-07-28,1.807650462962963,14,1,12,Sisney Landslide,1,Sisney Petrol Pump,24.942363739013672,LS-0038,Jorethang - Legship Road,1,Online Media/2021/Sikkim/65,65,25.31141443867365,Online Media,1,Sikkim,6,2021,"{""type"":""Point"",""coordinates"":[88.28041313141608,27.146369561927866]}"
