system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
0000000000000000006f,0.6167730831643001,0.4077974847870182,0.9370249188640973,0.962391612576065,0.9462722667342799,0.9517667342799189,0.9622158012170382,0.9852696247464501,0.9744161866125761,0.9889355223123734,0.4099381710647272,0.22478219068606822,0.014655662715216474,-0.006206600220798226,56.84879541412965,0,PART1,Noney,471.4996948242188,2023-08-16,228.0,8.0,,2.0,0,,2023-08-01,14.822349537037036,321,1,7,Khongsang Landslide,1,Imphal Silchar Road,4.925795606,LS-0112,NH 37,1,Newspapers & Media/2023/Manipur/63,63,21.375083584949373,Newspapers & Media,0,Manipur,2,2023,"{""type"":""Point"",""coordinates"":[93.47773174156308,24.82658020718634]}"
00000000000000000071,0.3175546404300638,0.2200886854650573,0.2963313622071205,0.305959473577442,0.2830025763261995,0.29330403184907194,0.40105119180444254,0.45828022618926895,0.4438147885181055,0.47627198498833556,0.34478621628843265,0.16986151654120563,0.2335717597296581,-0.1934144813221438,132.4913674858867,0,PART1,Noney,399.5615539550781,2023-08-20,232.0,8.0,7:00 AM,2.0,0,,2023-08-16,3.822326388888889,313,1,8,Awangkhul Landslide,1,Jiribam Imphal Road,20.85353676,LS-0114,NH 37,1,Newspapers & Media/2023/Manipur/65,65,0.8326291626709991,Newspapers & Media,0,Manipur,2,2023,"{""type"":""Point"",""coordinates"":[93.55040617053214,24.820480156945226]}"
00000000000000000085,0.21177799188640975,0.13356656186612575,0.03403339249492902,0.07211257099391485,0.07484528904665316,0.10970468052738343,0.20144475659229213,0.23298537525354965,0.2251454513184585,0.25106034482758616,0.2585587645849622,0.030276422478515808,0.5013379831058609,-0.5094386434461564,94.7960572672971,0,PART1,Imphal,1002.2315673828124,2024-05-28,149.0,5.0,,3.0,0,,2024-05-22,5.8223263888888885,358,1,10,Imphal Landslide,1,Imphal Jiribam Road,347.34698486328125,LS-0134,NH 37,1,Newspapers & Media/2024/Manipur/30,2,11.819124142816696,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.7777043876305,24.781668141376034]}"
000000000000000000fa,0.4687810580723625,0.3211497314279926,0.6062670973953582,0.6151048849701024,0.5901676598763556,0.5912169707104492,0.6379990726664642,0.6637117512921862,0.6664176852133376,0.6687953683997162,0.35006120222199916,0.17478056641617257,0.062488509588325525,-0.04122399615456017,245.19738590937192,0,PART1,Ukhrul,953.190673828125,2024-07-02,184.0,7.0,9:00 AM,2.0,0,,2024-06-26,5.822349537037037,368,1,9,MongkotChep u Landslide,1,Imphal Ukhrul Road,428.3800048828125,LS-0251,NH 202,1,Newspapers & Media/2024/Manipur/98,4,25.78153573374527,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.2162480580348,24.954449388994956]}"
00000000000000000108,0.3529458305875199,0.27418420438992247,0.3194372180260558,0.3409026866730879,0.3296725351041721,0.34719865666345623,0.43549736908805226,0.47147608860952,0.4610374866933647,0.4844626451056929,0.2540224742613443,0.13267891317861638,0.16649985970416595,-0.15030510458276283,265.7745304502168,0,PART1,Ukhrul,1779.4189453125,2024-07-03,185.0,7.0,6:00 AM,2.0,0,,2024-06-26,6.822349537037037,368,1,9,Kazipphung Landslide,1,Imphal-Ukhrul Road,37.95000076293945,LS-0265,NH 202,1,Newspapers & Media/2024/Manipur/100,5,31.72886419430273,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.3417806708914,25.06391140165495]}"
0000000000000000010c,0.43622140829362216,0.30629429179762746,0.48867612795295573,0.5088016475717326,0.500228992193045,0.5050079539693806,0.5545086991787489,0.5812544053533406,0.574309723207949,0.5867724272533711,0.3047996052924755,0.13701211950420497,0.07012955135555961,-0.061305537905560155,100.16357250731744,0,PART1,Kangpokpi,1022.8468627929688,2024-07-04,186.0,7.0,11:00 PM,2.0,0,,2024-06-26,7.822349537037037,366,1,9,Kangpokpi Landslide,1,Between Daili village and Yaikongpao village,32.18000030517578,LS-0269,NH 2,1,Newspapers & Media/2024/Manipur/114,6,31.306709672695693,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.96528539164579,25.13190823361894]}"
00000000000000000127,0.5218592840482709,0.32587119460500963,0.9105444883886011,0.9184277963695365,0.8931850978602572,0.8915426832978398,0.9073646638271979,0.9239205607950514,0.8837079707940374,0.917894067538789,0.4600704089131384,0.25672933374340307,-0.005494253334529368,0.019715501352210528,107.8450873000723,0,PART1,Imphal East,854.2505493164062,2024-07-29,211.0,7.0,,2.0,0,,2024-07-26,2.822349537037037,385,1,8,Sinam Landslide,1,Along NH-37 near K. Sinam village,11.859999656677246,LS-0296,NH 37,1,Newspapers & Media/2024/Manipur/140,8,15.940876229911131,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.79057335327073,24.77639748393086]}"
00000000000000000128,0.19135682924356115,0.10686075846684244,0.02157252078685865,0.06349728756844454,0.05167300243358345,0.09608304096532139,0.25277807239910766,0.32484907219630904,0.3127851348610828,0.3471367978097748,0.48865017552327217,0.2381721011372326,0.7171188986933201,-0.6627305916506608,52.73508808587178,0,PART1,Tamenglong,655.71142578125,2024-07-29,211.0,7.0,,2.0,0,,2024-07-26,2.822349537037037,385,1,8,Rengpang Landslide,1,Between Nungba and Rengpang villages,0.0,LS-0297,NH 37,1,Newspapers & Media/2024/Manipur/141,9,38.02278637843338,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.43601239210705,24.766319915550074]}"
00000000000000000133,0.1562133732130183,0.08237745107979313,0.017640175403021395,0.05030900334583795,0.036802894656798125,0.07421333265740643,0.21528416810301118,0.2793374784548311,0.2693220419750582,0.2987148940484639,0.5286891564485307,0.26322856026795394,0.7559408506150976,-0.6814638386974493,76.65878224240231,0,PART1,Churachandpur,719.1611328125,2024-08-07,220.0,8.0,Early,3.0,0,,2024-07-26,11.822349537037036,363,1,6,Nungba Landslide,1,Near Nungba region,34.7599983215332,LS-0308,NH 37,1,Newspapers & Media/2024/Manipur/151,17,42.856433254265845,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.42787899178556,24.756478679525117]}"
00000000000000000134,0.21253096855983783,0.12165916835699805,0.042294903651115615,0.08448026876267752,0.07532415821501015,0.11974279918864099,0.2713966379310346,0.3388687119675456,0.32972520791075055,0.3598989908722109,0.4582486824899384,0.21324286364426448,0.6292921177690749,-0.590561873398732,88.92513718596877,0,PART1,Tamenglong,874.7183837890625,2024-08-07,220.0,8.0,,3.0,0,,2024-07-26,11.822349537037036,363,1,6,Kaimai Landslide,1,Kaimai Village area,40.560001373291016,LS-0309,NH 37,1,Newspapers & Media/2024/Manipur/152,18,18.93309837912909,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.2616437045131,24.720471438518548]}"
0000000000000000013b,0.1695068423720223,0.08183520527116067,0.015114465281297514,0.047017050177394826,0.03422124683223516,0.07503373542828178,0.24505290420679168,0.3136410238215914,0.30712717181956406,0.3379448454130765,0.5766947426686281,0.2866389408447265,0.796502752382038,-0.7316731133492017,183.72384616054188,0,PART1,Kangpokpi,1071.6405029296875,2024-08-18,231.0,8.0,,2.0,0,,2024-08-15,2.822349537037037,367,1,7,K. Sinam Landslide,1,K. Sinam Village in Kangpokpi District along NH-37,104.36000061035156,LS-0316,NH 37,1,Newspapers & Media/2024/Manipur/160,20,37.24197243224948,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.73187374700318,24.788932016992092]}"
0000000000000000013c,0.20667210528985136,0.09606698280671504,0.022988872546533454,0.05994066541563117,0.04288416087640108,0.08693908302480094,0.2820698635695085,0.3702609068316681,0.3574822437490491,0.40110243951919666,0.5728459389841949,0.2638363274234245,0.7829535685691706,-0.709344429524761,42.17493063690728,0,PART1,Noney,397.8563232421875,2024-08-18,231.0,8.0,,3.0,0,,2024-08-15,2.822349537037037,367,1,7,Awangkhul Landslide,1,Noney District along NH-37,104.36000061035156,LS-0317,NH 37,1,Newspapers & Media/2024/Manipur/161,21,32.804576853627616,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.55647500706588,24.819610632239808]}"
00000000000000000151,0.24014872262773732,0.15432743815896188,0.07792871553122466,0.11716342761557177,0.11959866686942412,0.1576582775750203,0.323753598945661,0.40676429440389306,0.39346474047039726,0.4326483880778589,0.4361601957258559,0.24170144588485498,0.5388051850103759,-0.5485575749952009,134.14907609672264,0,PART1,Noney,336.5590209960937,2024-10-01,275.0,10.0,Morning,2.0,0,,2024-09-24,6.822349537037037,398,1,9,AwangkhulRangkhung Landslide,1,Between Awangkhul and Langkhong,2.2100000381469727,LS-0338,NH 37,1,Newspapers & Media/2024/Manipur/182,22,33.886146110941915,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.5706014392032,24.83803117869159]}"
0000000000000000004d,0.520147790167258,0.39421828687278276,0.5402687075519516,0.552265276229093,0.5492578256462245,0.5506378611251901,0.5701001165737457,0.603762671059301,0.5743368018246329,0.6188323010643694,0.18701301156524458,0.04972457201621905,0.02229482054679914,-0.01953105326899151,221.4399789761911,0,PART1,East Jaintia Hills,55.55651473999024,2023-04-05,95.0,4.0,7:00 AM,3.0,0,,2023-04-03,1.822349537037037,252,1,20,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,2.958248956,LS-0078,NH 6,1,Newspapers & Media/2023/Meghalaya/14,14,22.236416541506564,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36024088566006,25.105929510881566]}"
0000000000000000004e,0.2541536165036241,0.1850483197323737,0.06583600283846115,0.10854571443053375,0.13924891783668714,0.16649929545339348,0.22081664047848354,0.23964065081859198,0.23276237011505913,0.2487358659840843,0.17427259472508527,-0.003973474083050268,0.3597823031046042,-0.43220052770984196,246.65593272693448,2,PART1,East Khasi Hills,1526.8599853515625,2023-04-14,104.0,4.0,,3.0,1,,2023-04-11,2.8145717592592594,294,1,11,Rngain Landslide,1,"Rngain Village, Pynursla",0.0,LS-0079,NH 206,1,Newspapers & Media/2023/Meghalaya/3,3,41.97134187295409,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[91.87655773529174,25.371446683109]}"
00000000000000000054,0.14724732011561284,0.08476420059834697,0.037105897266872884,0.07024008417423051,0.06151156635059071,0.08467073677805388,0.17866196440342783,0.22238466102124654,0.2086101110491355,0.23636040261650026,0.4306969108301368,0.17325515718362072,0.5835796336704432,-0.5186614364591497,221.43995875102755,0,PART1,East Jaintia Hills,55.55651473999024,2023-05-27,147.0,5.0,,2.0,0,,2023-05-26,0.8144791666666666,363,1,17,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,0.007794080767780542,LS-0085,NH 6,1,Newspapers & Media/2023/Meghalaya/12,12,22.23641028681969,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36018291734636,25.105844787961548]}"
00000000000000000055,0.20134338369499077,0.17521791218819702,0.056263572297708356,0.08607639424051913,0.08063722875684443,0.11219679071182316,0.22586674609612645,0.2692529355100385,0.2533902453863314,0.2884965270736158,0.1828799839520418,0.11436893454656821,0.5173392424656792,-0.49338447595733137,221.439980371033,0,PART1,East Jaintia Hills,55.55651473999024,2023-06-10,161.0,6.0,,3.0,0,,2023-06-07,2.822326388888889,355,1,18,Sonapur Tunnel Landslide,1,near Sonapur Tunnel,87.10559537,LS-0086,NH 6,1,Newspapers & Media/2023/Meghalaya/15,15,22.236416972865424,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36024534476111,25.105938429083672]}"
00000000000000000058,0.029881494066335338,0.014278040369205791,-4.681915001521489E-4,0.010216918551577232,0.005362932346079726,0.011244943706258236,0.048691860229232165,0.06410060858099197,0.0575525002535754,0.06695416370828683,0.5840676887404956,0.3004703716906386,0.5860051017000102,-0.4848598828785946,221.43998223082275,0,PART1,East Jaintia Hills,55.55651473999024,2023-06-15,166.0,6.0,Morning,3.0,0,,2023-06-10,4.814456018518518,353,1,17,Sonapur Tunnel Landslide,1,near Sonapur Tunnel,0.0,LS-0089,NH 6,1,Newspapers & Media/2023/Meghalaya/19,19,22.2364175480108,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36025872206427,25.105942888184725]}"
0000000000000000006d,0.15826233265720077,0.0793514756592292,0.04139282454361054,0.07531620182555782,0.06412094320486816,0.08809933062880328,0.18817606997971606,0.2440916480730224,0.22344598377281946,0.2623024695740367,0.4368426723560161,0.1413153875091213,0.498841901772969,-0.44378667376485076,194.89807513167108,0,PART1,East Jaintia Hills,49.75262451171875,2023-08-10,222.0,8.0,Night,3.0,0,,2023-08-01,8.822349537037036,333,1,11,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,0.909345005,LS-0110,NH 6,1,Newspapers & Media/2023/Meghalaya/61,61,19.705045389300054,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.36123080609393,25.10670093536381]}"
00000000000000000073,0.35479290783737194,0.28377684274561493,0.2824954172158573,0.30085724424617255,0.3011581770252459,0.3061874987326372,0.39150827334482435,0.4326992091655685,0.4043869968569401,0.45233224171144704,0.17504628772857078,0.06505045344266834,0.14682652542061517,-0.14771437639011248,221.43998502050871,0,PART1,East Jaintia Hills,55.55651473999024,2023-08-26,238.0,8.0,,3.0,0,,2023-08-19,6.814456018518518,308,1,12,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,46.21286365,LS-0116,NH 6,1,Newspapers & Media/2023/Meghalaya/70,70,22.236418410729364,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.3602854766706,25.105956265487887]}"
00000000000000000077,0.20817613711272256,0.13391936514375538,0.30053232087622317,0.29092499873231586,0.271104502814259,0.26183358856041783,0.2886763754373511,0.3027785457126922,0.27639483798995995,0.30678210536991035,0.35363499492828043,0.14423538465913296,0.009338824519539152,0.0261604804634266,221.43995875102755,0,PART1,East Jaintia Hills,55.55651473999024,2024-02-03,34.0,2.0,4:00 AM,3.0,0,,2024-02-02,0.8193171296296297,145,1,22,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,2.0810000896453857,LS-0120,NH 6,1,Newspapers & Media/2024/Meghalaya/1,1,22.23641028681969,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36018291734636,25.105844787961548]}"
00000000000000000079,0.13969155136587103,0.07585561806294663,0.04680680654807155,0.06576869900157112,0.04937291064821857,0.07323895899853025,0.15872454006385894,0.19694171101312666,0.19888727383305463,0.21098147585018498,0.44962888904742765,0.17867085948008662,0.6143204278781725,-0.5161828375575732,230.7991413494537,0,PART1,East Jaintia Hills,64.33722686767578,2024-04-30,121.0,4.0,6:00 PM,3.0,0,,2024-04-27,2.822349537037037,351,1,22,Sonapur Landslide,1,Near Sonapur Tunnel,3.825000047683716,LS-0122,NH 6,1,Newspapers & Media/2024/Meghalaya/3,2,47.44563734262548,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.35800687603229,25.102665448910443]}"
00000000000000000084,0.14584761035933305,0.08350779484060612,0.03273577112158532,0.06209203790988802,0.058559292483908565,0.07939343672393699,0.16714726572398772,0.19716580001013634,0.18652982109371047,0.21043990167756318,0.38301337921459094,0.11875377922256898,0.5424923772095933,-0.5121448926018924,223.73511048375025,0,PART1,East Jaintia Hills,79.4827880859375,2024-05-27,148.0,5.0,10:00,3.0,0,,2024-05-25,1.8145717592592592,366,1,23,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,227.2729949951172,LS-0133,NH 6,1,Newspapers & Media/2024/Meghalaya/17,6,38.36164816507699,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36097663733388,25.10620597514688]}"
0000000000000000009c,0.19723545754119143,0.1053101698352345,0.025733181242078587,0.058945612167300404,0.05085608111533588,0.0867386210392903,0.21645125475285176,0.26163075792141965,0.2529797718631178,0.28388972370088744,0.41285683747180946,0.12118889842172509,0.6665604226833588,-0.6181800849308038,54.34022909496662,0,PART1,East Jaintia Hills,267.4786682128906,2024-05-30,151.0,5.0,,3.0,0,,2024-05-25,4.814571759259259,361,1,22,Lumshnong Landslide,1,Along Lumshnong Road Side,599.5189819335938,LS-0157,NH 6,1,Newspapers & Media/2024/Meghalaya/42,15,9.072201402774382,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36843671339629,25.154569385172557]}"
000000000000000000ad,0.4427557470972977,0.2883758556000609,0.33944013081174274,0.3588113116665823,0.3504643461947981,0.37175308523044154,0.4822399381432847,0.5215077726512194,0.5230142169041221,0.5448524362419509,0.2982432803187921,0.08893698976345904,0.2104856170068424,-0.1988124579458834,74.89286112371218,0,PART1,East Jaintia Hills,376.1923828125,2024-06-15,167.0,6.0,12:25 PM,3.0,0,,2024-06-11,3.822326388888889,375,1,19,Lumshnong 2 Landslide,1,Lumshnong area along NH 6,246.0,LS-0174,NH 6,1,Newspapers & Media/2024/Meghalaya/44,16,24.451218423799904,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.38607245806267,25.162582389765596]}"
00000000000000000118,0.18611860040567954,0.07745965517241378,0.03057037525354969,0.05525561359026372,0.033877971602434095,0.07716095334685602,0.22979699797160247,0.29305709432048677,0.2844015567951318,0.3182222160243408,0.5715978234797366,0.20842139105590435,0.7874284785958302,-0.6742177603365458,299.1110067855537,0,PART1,East Jaintia Hills,186.9522399902344,2024-07-12,194.0,7.0,Morning,3.0,0,,2024-06-26,15.822349537037036,365,1,10,Kuliang Landslide,1,Kuliang section of National Highway 06,102.94999694824219,LS-0281,NH 6,1,Newspapers & Media/2024/Meghalaya/122,45,23.77169357623633,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.3624124678731,25.080481421169548]}"
00000000000000000131,0.5201172550213026,0.3801770592412253,0.7938632024751472,0.7764155812538043,0.7527356157435585,0.7185025562994524,0.7476534388314062,0.7634812030837898,0.718915363156827,0.7687550923108131,0.30859130881135877,0.16063468170583275,-0.022996497407174056,0.03847413005753029,342.8551830182397,0,PART1,East Jaintia Hills,179.9235076904297,2024-08-06,219.0,8.0,Early,3.0,0,,2024-07-31,5.8223263888888885,366,1,10,Kuliang Landslide,1,Kuliang section of National Highway 06,9.399999618530273,LS-0306,NH 6,1,Newspapers & Media/2024/Meghalaya/148,50,23.55176718866125,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36235895866045,25.080526012180087]}"
00000000000000000132,0.5202516397181811,0.39176221805464057,0.689740823153733,0.6758956865527903,0.6573865832023925,0.6305540980282829,0.6665367783465963,0.6847502204876069,0.6480085812762939,0.6928953520198692,0.24678937785063343,0.10940814080711629,-0.007176227256088437,0.02105867237853328,213.9962150531392,0,PART1,East Jaintia Hills,61.89412307739258,2024-08-06,219.0,8.0,,3.0,0,,2024-07-31,5.8223263888888885,366,1,10,Sonapur Tunnel Landslide,1,Near Sonapur Tunnel,5.139999866485596,LS-0307,NH 6,1,Newspapers & Media/2024/Meghalaya/153,51,30.106579331879527,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.36103014654653,25.106370961885855]}"
