B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,NDWI,NBR,hls_image_count,hls_valid_image_count,landslide_target,record_id
0.5917956605495286,0.60351733752408,0.5760332860184529,0.5858469684680118,0.6611274054547298,0.6876172564128564,0.6823203944033258,0.6940380462333978,0.517656149244652,0.3820362313697659,0.0844652104082909,0.1372228865891726,-0.061285382224026,0.2821273958016183,367,8,0,BG-0046
0.0241122712757869,0.063440366972477,0.0483297987733792,0.0968867707435755,0.2565182472502408,0.3080865781337119,0.3027635967357697,0.3377901008667445,0.2025296264382381,0.0990393278929494,0.7246897868682928,0.1983679291558873,-0.653524411204791,0.507025350875853,361,22,0,BG-0047
0.4734141793313072,0.4798140830800406,0.4626311803444781,0.4797098986828776,0.5467141742654511,0.5693828571428572,0.5587169098277608,0.5754126139817628,0.4543088095238096,0.3747243211752786,0.0940773575706974,0.1030655967656793,-0.0759754184386917,0.1971121293354172,366,8,0,BG-0048
0.370786359951358,0.3946800263477908,0.400384591609242,0.4216037596270776,0.4677180482367248,0.5031170652614513,0.4642498530603973,0.5229012869882448,0.4086638528577219,0.3393392176732874,0.0738638876173352,0.0636786887705134,-0.0809959327070341,0.1554409336018784,369,21,0,BG-0049
0.9406927320579016,0.9792271484968116,0.9811672891993122,1.0002321085130077,1.0061897256807375,1.019002328170868,1.0044540793602597,1.0215054357728524,0.6163629668994843,0.511873119748963,0.0117277092851999,0.2394416528110612,-0.012717230222872,0.3248513644684781,231,17,0,BG-0052
0.0380030178535199,0.0894202322986406,0.0971329935078109,0.1473650639074863,0.3287516331913168,0.4145327094745384,0.392421266991276,0.4420429803205519,0.181522585717184,0.1140697098803002,0.603177823807369,0.3674552489391673,-0.6288396394647698,0.5495686395644388,10,10,0,BG-0054
0.4665916097017569,0.4656784799230343,0.4474103600182287,0.4700667071750469,0.5027465694465545,0.5059615575472176,0.5218529748341689,0.5021304217935088,0.2371627626715277,0.2464535925869665,0.0768032918807112,0.3750781414601493,-0.0568837525534271,0.3584498609345434,381,11,0,BG-0056
0.1996886764705882,0.220996602434077,0.2138376977687626,0.2425154208924949,0.3586192647058824,0.4215995486815415,0.4069080070993915,0.4418396095334686,0.1779783265720081,0.1354341328600405,0.3110296339007884,0.3914088385180163,-0.2960822421791841,0.5005583269993693,364,5,0,BG-0059
0.3095820974200416,0.3091930254954634,0.2867355010390795,0.2835496629327386,0.3211948198084038,0.3570674185209589,0.339582599219423,0.3608911399462721,0.2826698514876579,0.2087453545542095,0.0843774084742748,0.0914624726139588,-0.0468414233924319,0.2386112977913712,12,10,0,BG-0061
0.0069669167976474,0.0485556609035136,0.0509393854890229,0.0829450489276478,0.2281001014044514,0.2972865081377071,0.2631688434822287,0.3196642752116816,0.1569719363180042,0.1081422755158951,0.6756571092972855,0.2527650546436329,-0.688470683437651,0.4175112460532509,9,9,0,BG-0062
0.0012873821352529,0.0293629321707391,0.0287202068336206,0.0691170181486363,0.1815224373922741,0.2124378586636925,0.2327489151373821,0.2371987224982258,0.1509992294433742,0.0725156189800263,0.7803166460565412,0.2130295269135937,-0.7759511256565063,0.5248998106531696,22,22,0,BG-0063
0.5586517799188645,0.5667035344827588,0.5472555780933066,0.5461348985801214,0.6219408113590266,0.662091445233266,0.6286244979716025,0.6756899949290067,0.5112563286004058,0.4195341835699798,0.0691983149766407,0.1029652983322483,-0.0518024858512701,0.1994834542553256,379,15,0,BG-0064
0.8672367591137257,0.8701925112812454,0.8282964153526342,0.7777661866855956,0.8008987476550222,0.8484662069664863,0.7806941591035845,0.8516597424326932,0.5712946711960655,0.3976734928763372,-0.0295851678715629,0.1548825576178085,0.0542122931774586,0.3250434323987821,11,11,0,BG-0065
0.0184473268929239,0.0422727125587982,0.0236136462495574,0.0701786202013049,0.1996276667846847,0.2398183652824844,0.2404079611552272,0.2580419098679885,0.1316908755247585,0.0568108998027414,0.8211233809106073,0.2921726028505919,-0.7009154392948453,0.6177167248428738,364,16,0,BG-0067
0.8734575637709823,0.8986907703230388,0.8982468431462037,0.9484218469496424,0.9537663015365896,0.9271124499213956,0.9621835082914958,0.9092474009838228,0.1267051270348395,0.1525500126781276,0.0343665996933898,0.767276243090063,-0.0341198428599533,0.7263022779732402,362,7,0,BG-0068
0.049319374461398,0.0822692401277437,0.0877359912809854,0.115636548892381,0.1913438231864956,0.2239057484665686,0.2173876767881584,0.243644107061388,0.2298137831398592,0.1654127845085416,0.4249152034898605,-0.0277863725080435,-0.4509104546995499,0.1357754170503264,12,12,0,BG-0072
0.0586010395537525,0.0816863133874239,0.0800160801217038,0.0946578600405679,0.1880771399594321,0.2320607505070995,0.2250001369168357,0.2449137271805274,0.1688080882352941,0.118265654158215,0.4753322895510592,0.1426888650175714,-0.4672975391877665,0.3109383035936854,367,7,0,BG-0073
0.0383213782619711,0.0669539802381555,0.0631880972890803,0.1058324094248796,0.2234362959209526,0.2593575880415505,0.2573593159361541,0.2810684519888523,0.1955331846972384,0.1059215606789967,0.6057488241548786,0.1365139214105969,-0.587103081939819,0.4168613461522394,355,7,0,BG-0074
0.0901510106894979,0.1285069811033993,0.0988400729520238,0.1547996504382188,0.3975911849637774,0.4949254420183394,0.4656545367039869,0.522594300623132,0.2556684431835453,0.1590302244287958,0.6498103923002752,0.2911124411330723,-0.5674341832920307,0.4908464738585405,377,7,0,BG-0075
