system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
00000000000000000060,0.4956512596948345,0.3628843057738126,0.42612497085213147,0.4585119176762811,0.45201874081208476,0.47130282861053374,0.5636910630100878,0.5946255690170832,0.5720713996046027,0.6128555076798293,0.22374011156616608,0.07157302436562474,0.11722860523163545,-0.11018952085110378,13658.87303828771,1000,2024-06-24,7.814456018518518,364,1,5,0,"{""type"":""Point"",""coordinates"":[91.97968336535477,25.451639156454167]}",0.0278353092852947,BG-0097,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[91.9796816296037,25.4516378030983]}"
00000000000000000063,0.3929913986120256,0.31468303530722846,0.39443082417304076,0.40912882832683223,0.40033017071070354,0.40854163416240313,0.4749160224912617,0.494808246796008,0.4851363811357072,0.5072383769819158,0.21311478856882685,0.10493345575532625,0.09577573568212407,-0.08499442000495144,7564.0005948298785,1000,2024-06-27,4.807627314814815,379,1,20,0,"{""type"":""Point"",""coordinates"":[88.39377685749783,27.052313743407538]}",0.0285049687530675,BG-0100,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[88.39377594885121,27.052313501224244]}"
00000000000000000071,0.4116580148027982,0.3550022913920712,0.3827091351515766,0.40188483727060703,0.39748273851769234,0.4163681689141235,0.4850201713474603,0.5273844722701,0.4964492852073402,0.5350100070972319,0.16612453098059932,0.09337142252198105,0.11070925312335529,-0.10526645439659851,17888.150104384,1000,2024-06-26,5.822349537037037,374,1,15,0,"{""type"":""Point"",""coordinates"":[94.05218435297535,26.259837845088075]}",0.0340081162271924,BG-0114,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[94.05218545840388,26.259835952376474]}"
0000000000000000007d,0.09776352625177373,0.03773181127103181,0.013674422258260703,0.03169648287046422,0.014505012162983996,0.04312495438881007,0.17558596188931686,0.2316110176363269,0.21619942732617067,0.24866754003648917,0.7028186726495376,0.3772289046356995,0.8742545900278103,-0.7442758709062841,4190.034453207508,1000,2024-06-26,5.822349537037037,377,1,18,0,"{""type"":""Point"",""coordinates"":[94.00679516335234,25.133616069322418]}",0.0374068288801602,BG-0126,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[94.00679381274799,25.13361496950988]}"
00000000000000000099,0.07650594290350392,0.03492278789108059,0.007812342173317785,0.02334601693626083,0.013922367019928,0.03429608539120734,0.10859742913645352,0.13923649409259176,0.13030504538309418,0.1485081486740023,0.5772771790436709,0.26013657651998456,0.8069386840134939,-0.6961164266116501,8200.706096096877,1000,2024-06-26,5.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[93.4749046714952,24.910616425639585]}",0.0479588264420725,BG-0154,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[93.47490483018831,24.910615006213458]}"
000000000000000000c1,0.18639524243806047,0.0996861782439074,0.016387875563662155,0.052741298069615444,0.04055755687287833,0.09286150884126254,0.2495963773623144,0.290178735370117,0.28716666666666657,0.31243817196129087,0.484629984991057,0.21279461521539045,0.7524897217859489,-0.6896730671754935,7210.514837718912,1000,2024-06-24,7.814456018518518,364,1,5,0,"{""type"":""Point"",""coordinates"":[91.65073548064207,25.55715486468186]}",0.0600711992004109,BG-0194,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[91.65073513362469,25.557156087700637]}"
00000000000000000144,0.47212169242462637,0.35751702052191536,0.7400575677729919,0.7469352774258929,0.7257809526222448,0.7453764631365594,0.7543500481378264,0.7562657106663293,0.7226787686850772,0.7525381099569297,0.33805144568397105,0.20970620987854247,-0.0021417122558076724,0.01650535989704616,18341.8399533024,1000,2024-06-04,27.81445601851852,364,1,5,0,"{""type"":""Point"",""coordinates"":[91.88609575244506,25.094732708136362]}",0.1057733953520391,BG-0325,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[91.88609614216166,25.09473352611716]}"
0000000000000000014c,0.4879525822310071,0.3820473670873248,0.5945439410065382,0.6022897166894738,0.5790719527646851,0.5982786984947548,0.6398278546449752,0.6581470832699814,0.663649602148903,0.6553965587147131,0.26929621424384464,0.15256745975390923,0.06805840700984615,-0.04846984728757209,24950.47956730266,1000,2024-06-26,5.822349537037037,366,1,7,0,"{""type"":""Point"",""coordinates"":[93.9944434534343,26.301476930725148]}",0.1076018579415992,BG-0333,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[93.99444439417478,26.30147862324068]}"
0000000000000000005d,0.30908562452495575,0.20228949075247027,0.32735404104383053,0.33968149987332147,0.3147650519381809,0.3297581808968838,0.4401454725107676,0.481967139599696,0.45923673169495777,0.4956428781352926,0.38841580609135606,0.1954272265468544,0.18665548686287467,-0.14964639320716086,1982.6794956763845,1000,2024-06-24,8.814456018518518,364,1,5,0,"{""type"":""Point"",""coordinates"":[91.86158853305531,25.383080477757442]}",0.0269591919009339,BG-0094,2024-07-03,background,2026,"{""type"":""Point"",""coordinates"":[91.86158668942376,25.383080521349836]}"
00000000000000000091,0.45718390221636124,0.35482385251305976,0.5863236394989094,0.5894925698635692,0.5684513465537351,0.5711660901759904,0.6042569102804686,0.6227410356545112,0.6118705533296138,0.6210676674950548,0.26590274988969737,0.1446948285101649,0.036785902879688887,-0.01862716029318817,3314.7410899486445,1000,2024-06-26,6.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[93.79264683526058,24.54531349003814]}",0.0446608397824278,BG-0146,2024-07-03,background,2026,"{""type"":""Point"",""coordinates"":[93.79264856116748,24.545311894379758]}"
