system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
00000000000000000008,0.5903487174287742,0.3934731927405453,1.035043298185136,1.0602712105850145,1.0606437341579638,1.0803800010138898,1.0943544307005977,1.101524140727973,1.0774428064483417,1.1077684375950518,0.4649956993363051,0.29205933838014697,0.007857059090608248,-0.008032690868143956,13711.788644799632,1000,2024-06-11,1.822326388888889,367,1,8,0,"{""type"":""Point"",""coordinates"":[93.77448045756886,27.71511898309278]}",0.0025899352265033,BG-0009,2024-06-13,background,2026,"{""type"":""Point"",""coordinates"":[93.77448235517792,27.715117151611246]}"
0000000000000000001e,0.17768202809215847,0.07416463722716247,0.01675411277283752,0.04406695634599841,0.02811885105092967,0.07372627324171382,0.22195718977364604,0.27342229688763137,0.26656723928860154,0.3013381063055779,0.5646745001638774,0.20007958982239757,0.8091606494318635,-0.7162774931718431,24328.02765674933,1000,2024-05-25,18.81457175925926,375,1,16,0,"{""type"":""Point"",""coordinates"":[90.86082802452943,25.420724208850626]}",0.0116809449393122,BG-0031,2024-06-13,background,2026,"{""type"":""Point"",""coordinates"":[90.86082758737312,25.420725143411843]}"
00000000000000000002,0.15637118052040092,0.22708362356990996,1.1113505720360433,1.1561782575680866,1.147779472511896,1.2175943555735538,1.209905841854814,1.1645008049002736,1.128355710235901,1.123535845904627,0.6649298601475535,0.7565689927633612,-0.008533659346430468,0.012178653381516608,9348.672302650066,1000,2024-06-11,3.822326388888889,362,1,6,0,"{""type"":""Point"",""coordinates"":[94.78902850655201,27.696640468327303]}",0.0011697660211553,BG-0003,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.78903049303591,27.696639698705223]}"
00000000000000000006,0.18243369146563965,0.21022931279140494,0.5857132829920942,0.5886860328400569,0.556895063855666,0.5740673373200896,0.6057412021082508,0.6232940147982974,0.5983218376241644,0.6201175096290292,0.4799851247917863,0.5326739685639658,0.03586060220849499,-0.008117726111065291,24369.067668190222,1000,2024-06-04,10.814456018518518,366,1,10,0,"{""type"":""Point"",""coordinates"":[91.56090243081935,22.95163523263763]}",0.0019523338717006,BG-0007,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[91.56090069900733,22.951633626608796]}"
0000000000000000000a,0.17009809774360002,0.09034474349893758,0.045289648892036814,0.0704521096832945,0.05849237073763026,0.09000801376100367,0.22629883638571271,0.26919392390974384,0.25855997166852157,0.28787184559344303,0.48212368837964253,0.20636931913177703,0.6310238852441589,-0.5717354244632777,16004.239396524845,1000,2024-06-11,3.822326388888889,372,1,16,0,"{""type"":""Point"",""coordinates"":[95.7947742900557,28.376889711333632]}",0.0029303449645102,BG-0011,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[95.79477345011298,28.376890747210265]}"
00000000000000000012,0.281377712520885,0.22164575464533445,0.06798144904055496,0.10575575413903093,0.11151319933167946,0.15825399726596123,0.3003133765378969,0.3531134626094881,0.35332998835502,0.37583738038580317,0.22902572032435176,0.11336285306581266,0.5202115367695204,-0.5392766781887095,1672.281116885189,1000,2024-06-06,8.822349537037036,364,1,8,0,"{""type"":""Point"",""coordinates"":[94.7648824743476,28.810648766307573]}",0.0070649840708738,BG-0019,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.76488246913063,28.81064975105835]}"
0000000000000000001c,0.2008720851279452,0.09986078033949831,0.029254035976691156,0.06084303014948062,0.047010083607803406,0.09143770458576134,0.26060215353432986,0.31875334684570555,0.3076574208259438,0.3480881580947556,0.5099076308547144,0.2099884754920816,0.7349061697498424,-0.669780430453051,21404.01717882386,1000,2024-06-11,3.822326388888889,374,1,18,0,"{""type"":""Point"",""coordinates"":[92.92011669572862,27.499842502434518]}",0.0103939952366349,BG-0029,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[92.92011849429544,27.499840889977897]}"
0000000000000000002a,0.24146978460916174,0.11882962888057437,0.02537055313985236,0.05781511780766508,0.04202869349782587,0.09568994842754576,0.28015471230660327,0.3408777075538477,0.33721187683284465,0.37527596319142487,0.47886485158985476,0.1654486371403319,0.7783533894531387,-0.7072852306699742,1304.1886653355032,1000,2024-05-25,20.81457175925926,370,1,14,0,"{""type"":""Point"",""coordinates"":[90.33716903321694,25.543737429612037]}",0.0147836291660981,BG-0043,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[90.3371677635273,25.543736358091273]}"
00000000000000000054,0.3281379413403576,0.28842038397244313,0.8658798287827367,0.8627776201813484,0.8317794032723774,0.8275992502912721,0.8366875842155918,0.8519695506813232,0.8186788815156275,0.8531580973608227,0.4789620172942821,0.4277413187518884,-0.007937505526492375,0.0262265117302857,21564.215720129585,1000,2024-06-04,10.814456018518518,363,1,7,0,"{""type"":""Point"",""coordinates"":[91.11447061065151,25.396747622486256]}",0.0245721662010397,BG-0085,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[91.1144708586746,25.39674653144858]}"
00000000000000000056,0.20331939716312047,0.125148865248227,0.041337016210739624,0.06777241134751773,0.05867277102330293,0.09711376899696043,0.2398514944275582,0.2855139209726443,0.2813302532928064,0.3074114387031407,0.3842297941531606,0.16096340120393857,0.654869122759606,-0.6117336347613231,15916.93579156051,1000,2024-06-11,3.822326388888889,374,1,18,0,"{""type"":""Point"",""coordinates"":[93.5699682468536,27.973679957676843]}",0.0250620709243669,BG-0087,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[93.56996935505829,27.97367923070843]}"
00000000000000000066,0.2247450248503905,0.10046539709909726,0.037045116137539295,0.06712774622172633,0.042304919363018556,0.0936394309767725,0.2914908814281367,0.37310747033167646,0.3624238462318694,0.40749387868952214,0.5659203641193092,0.23447908797976907,0.7909468119922884,-0.6874519969147682,13371.60153981952,1000,2024-06-11,3.822326388888889,367,1,11,0,"{""type"":""Point"",""coordinates"":[92.6612837159803,23.86302197874933]}",0.0312771596735522,BG-0103,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[92.66128249227877,23.86302238462396]}"
0000000000000000006e,0.10578624475135323,0.12384560631355294,0.9498186927707796,0.941287661253604,0.8942906207315217,0.9079840390549907,0.9021268882480907,0.8890856832093893,0.9097048464612739,0.8661835432792023,0.7603491808628051,0.7916550018670655,0.008544492494617185,0.0170626378338615,10671.110348513104,1000,2024-06-13,1.8292939814814815,364,1,8,0,"{""type"":""Point"",""coordinates"":[96.37363249330876,28.12338089824312]}",0.0334939971103632,BG-0111,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[96.37363460155201,28.123379063564126]}"
0000000000000000006f,0.3368056831432194,0.22715948795944235,0.2066379974651458,0.23804332572877063,0.2198804562737642,0.2514991634980988,0.388980299112801,0.4378596197718631,0.4323390468948037,0.4617446539923955,0.3111145030530015,0.12420726557778214,0.3257470676495992,-0.2898282071553392,15871.338343154888,1000,2024-06-11,3.822326388888889,365,1,9,0,"{""type"":""Point"",""coordinates"":[94.11096868216293,25.06086583563544]}",0.033865659939946,BG-0112,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.11096668485267,25.06086525263482]}"
00000000000000000075,0.2325880598523912,0.11557618542108995,0.03203549691638866,0.06247664038014356,0.04759003134162369,0.097084991406329,0.2524259933272673,0.3069223789303406,0.3018483419270043,0.34027662015974136,0.4462415222442841,0.1295949936119852,0.7276198896161914,-0.6570279645139899,21244.77367582104,1000,2024-05-25,20.81457175925926,370,1,14,0,"{""type"":""Point"",""coordinates"":[90.3899960033971,25.796960860235124]}",0.0357439255452414,BG-0118,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[90.38999784161417,25.796960443065075]}"
00000000000000000076,0.2185562234794909,0.10091574055364724,0.024104031117397458,0.05326107294402912,0.03735809759547384,0.08734755506162867,0.2514270054556477,0.3103737623762378,0.30661599312992516,0.3448525459688826,0.5047465892214265,0.16767789091921162,0.7827853980705919,-0.7040040726958465,23291.08358160879,1000,2024-05-25,20.81457175925926,370,1,14,0,"{""type"":""Point"",""coordinates"":[90.65125919321956,25.573943380148087]}",0.0357730762865952,BG-0119,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[90.65125803669173,25.573941286976623]}"
0000000000000000007f,0.3087177099159322,0.23753213309024615,0.5052852375164588,0.5135961055403625,0.4985101995340825,0.5063420794084876,0.5581864326952292,0.5787581282285019,0.557571969006381,0.5870534386711229,0.4025131238440538,0.28726448570878726,0.055925354325339634,-0.04105412074069375,14367.727857908783,1000,2024-06-11,3.822326388888889,375,1,19,0,"{""type"":""Point"",""coordinates"":[94.82160223974745,25.559923966436052]}",0.03829966764348,BG-0128,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.82160113686628,25.559924734930526]}"
00000000000000000085,0.585033833139152,0.419817739729497,0.8507121726356318,0.8635720834810797,0.8486138544146701,0.8440406159769012,0.867539050706651,0.883049171774479,0.8461332404640093,0.8930609948837445,0.3367551409212923,0.1824381039367426,-0.001463707451192516,0.010199911512722485,19059.49734636436,1000,2024-06-11,3.822326388888889,370,1,14,0,"{""type"":""Point"",""coordinates"":[94.06601202534209,27.550854618485943]}",0.040507771199057,BG-0134,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.06601326646867,27.550855322702326]}"
0000000000000000009a,0.22855453211194887,0.15384114074598912,0.17361953034060426,0.19223266865732067,0.17298868363783584,0.20381707070195856,0.3531387519611316,0.4100066703780555,0.38532834657624376,0.4337262563894932,0.42934033040320596,0.2553806595800572,0.3803209492946847,-0.33432948697348563,20089.62069720549,1000,2024-06-11,3.822326388888889,372,1,16,0,"{""type"":""Point"",""coordinates"":[95.63153105959007,28.106356050421066]}",0.0480580566850423,BG-0155,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[95.63153147854021,28.106354015914707]}"
0000000000000000009d,0.5472287893376576,0.4365404550752547,0.7924190087670402,0.8016710383621347,0.786521127046065,0.8011373029949831,0.8061393097856385,0.8101774438757412,0.8114226270714037,0.8086205848071762,0.30039524194201567,0.19445299547989642,0.01558346466274186,-0.006045271219044864,23529.17775847544,1000,2024-06-12,2.807534722222222,367,1,11,0,"{""type"":""Point"",""coordinates"":[88.30158048411678,27.577493288179223]}",0.048354908437792,BG-0158,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[88.30158207551936,27.57749433392584]}"
0000000000000000009e,0.20836557160963246,0.19572516603295306,0.394536856780735,0.3893817896070975,0.37519391634981003,0.38974996197718625,0.42887753612167284,0.4419501191381496,0.4410409226869455,0.44478701140684396,0.3852525456359568,0.35828922734956875,0.08067164397790468,-0.06220823722070367,6988.044467603173,1000,2024-06-11,3.822326388888889,391,1,35,0,"{""type"":""Point"",""coordinates"":[93.00359552655019,27.26108885472987]}",0.0483901811537549,BG-0159,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[93.00359706736897,27.261089588459622]}"
000000000000000000a2,0.2142162560827251,0.2727616382806165,0.9059113240064888,0.9392179491078674,0.9402534975669096,0.999534909772912,0.999153163017032,0.9672223185320359,1.013955930656934,0.945520047648013,0.5760349514682741,0.6511625024641052,0.03771470550984474,-0.03826488891919155,20479.118647970216,1000,2024-06-14,0.8144560185185186,365,1,9,0,"{""type"":""Point"",""coordinates"":[91.57761068246661,26.324735601819928]}",0.0492974045668476,BG-0163,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[91.57760907987692,26.324735452539954]}"
000000000000000000a4,0.20670510778594978,0.09569937610956122,0.03405545016484912,0.06420611716966776,0.04546889170682221,0.09385427339589145,0.26482290134415415,0.33238296221151403,0.3278115901597768,0.3668091250317016,0.548066596940492,0.2265719346828036,0.7563821634634963,-0.6724325663396113,4201.432902304405,1000,2024-06-11,3.822326388888889,378,1,22,0,"{""type"":""Point"",""coordinates"":[92.64076293293235,23.455758902234955]}",0.049632249567151,BG-0165,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[92.64076210345527,23.455757978671137]}"
000000000000000000a5,0.2777506806335712,0.3085769799099236,0.9116012347553261,0.948927807297201,0.9502917767319464,0.9964398259197413,1.005687667628156,0.9962363392540861,1.0067671676534589,0.987766762815647,0.5308041922236869,0.5675409555360155,0.028857276416499537,-0.0295748371280225,16059.54171468713,1000,2024-06-11,3.822326388888889,371,1,15,0,"{""type"":""Point"",""coordinates"":[95.06358873571584,28.801101830952145]}",0.0496885978620686,BG-0166,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[95.06358797859748,28.801103552402846]}"
000000000000000000a6,0.32831077780592854,0.2691325665062072,1.2194727185203948,1.2176286901444129,1.1581150798074478,1.1550469217126924,1.1337180086141374,1.1180830605523178,1.1818560222954142,1.0859565340765138,0.6290355850027944,0.565199317341771,0.010145827214118653,0.01490847916785624,23791.713598146584,1000,2024-06-04,10.814456018518518,366,1,10,0,"{""type"":""Point"",""coordinates"":[91.84981204717316,24.317694217663938]}",0.0504687094209523,BG-0167,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[91.84981057632213,24.31769307868538]}"
000000000000000000a7,0.181364650503619,0.12936332945285214,0.10644757807359419,0.13262146580958648,0.12935562079263052,0.16047806347117477,0.29627314875740246,0.3472729412360176,0.3178683960115401,0.36603856860859457,0.4214930556703012,0.27342690244720447,0.42151755750061853,-0.41121220675884723,21226.95637874457,1000,2024-06-11,3.822326388888889,375,1,19,0,"{""type"":""Point"",""coordinates"":[95.39828886078749,26.858993876336438]}",0.0506418559744351,BG-0168,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[95.39828898495308,26.85899274189254]}"
000000000000000000be,0.30566700111482714,0.22811515151515166,0.18805844228235535,0.20149765379547988,0.19594044289044288,0.2205882740447958,0.3294883804601195,0.36831946893686024,0.36251405695753547,0.38654218607479496,0.2275520809238795,0.08507732321342146,0.2982760710361131,-0.2854841488079771,18106.243966234524,1000,2024-06-11,3.822326388888889,374,1,18,0,"{""type"":""Point"",""coordinates"":[93.56301650831129,28.011898912805925]}",0.0598255579225416,BG-0191,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[93.56301653505282,28.011899116267596]}"
000000000000000000c0,0.2225992903847128,0.09459646206092552,0.028211870850017744,0.07674872522682345,0.05113537432206396,0.10709934614019968,0.323325708348117,0.421052394951594,0.3805966343960668,0.46742239343098985,0.6018609581400471,0.26193370598247195,0.7631152043885205,-0.6643730012255614,15928.418250379273,1000,2024-06-04,10.814456018518518,376,1,20,0,"{""type"":""Point"",""coordinates"":[91.55024517930161,23.45476452270004]}",0.0600588369769619,BG-0193,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[91.55024495582944,23.454763625703535]}"
000000000000000000d3,0.1885985808413583,0.09770511403953369,0.03878597567156613,0.07457722757222504,0.058312143943233655,0.09986742017232642,0.2261406842372022,0.27217714647744556,0.2644944348707552,0.2986878915357323,0.46049013957367624,0.16750612213722502,0.6387177475906716,-0.5601093465912016,6691.909610460703,1000,2024-06-11,3.822326388888889,367,1,11,0,"{""type"":""Point"",""coordinates"":[93.83186462902565,24.464242573785434]}",0.069007362040279,BG-0212,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[93.83186387520593,24.464243093388014]}"
000000000000000000dc,0.18718600324444892,0.08341729696846799,0.01897171753016323,0.05404179255804523,0.03576427557538273,0.08211269390651929,0.2567267971205515,0.32455219507249317,0.3163341326168508,0.3568753117712663,0.582654165589848,0.25649049595898815,0.7968506829723768,-0.7081786969143523,21859.2027138467,1000,2024-06-11,3.822326388888889,367,1,11,0,"{""type"":""Point"",""coordinates"":[92.85648532369595,24.023072492860656]}",0.0737625120291738,BG-0221,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[92.85648465714446,24.023074103719424]}"
000000000000000000e3,0.3121490632911392,0.23447608101265813,0.613004394936709,0.6160535746835445,0.599161802531646,0.6118060759493672,0.6167606886075948,0.6158767240506332,0.6219855696202531,0.6111899746835442,0.45245398707721673,0.331682923866611,0.01869042804259342,-0.004791443763310417,13342.567069497876,1000,2024-06-12,2.807534722222222,367,1,11,0,"{""type"":""Point"",""coordinates"":[88.7773531892163,27.52593270269823]}",0.0756029549379991,BG-0228,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[88.777353158556,27.52593329710312]}"
000000000000000000e7,0.23469720676044936,0.20064413520898702,0.4056882299362413,0.41205308673211205,0.39929869446412297,0.4141221333873092,0.45474991397631825,0.4755115575346627,0.4663357706709849,0.48156003946968945,0.3983502847982517,0.3304246324605911,0.07744270694720874,-0.06179801062066784,24963.4957459424,1000,2024-06-13,1.8292939814814815,364,1,8,0,"{""type"":""Point"",""coordinates"":[96.81455286457454,28.024099013288147]}",0.0763422596216718,BG-0232,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[96.81455259364459,28.024098273751243]}"
000000000000000000e9,0.2344132194973654,0.13516779995946498,0.11048157681394416,0.13602359140656672,0.1215220966761249,0.1515742197000406,0.3023062474665586,0.36139573368463734,0.354663852857722,0.39000980948520475,0.44810508189060716,0.20413395632527895,0.48960234213089815,-0.44557949058381374,18958.810546060573,1000,2024-06-14,0.8144560185185186,375,1,19,0,"{""type"":""Point"",""coordinates"":[92.79775004461996,26.994586221169623]}",0.0773140150976831,BG-0234,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[92.79775097392893,26.99458409347198]}"
000000000000000000f7,0.2879302119245591,0.20819321638612864,0.130302930440073,0.16062420401541272,0.16010659602514707,0.19648258466842433,0.3290608142364633,0.37760491786655864,0.3808536605151088,0.3993518657473131,0.29311834235890416,0.13894391360182284,0.4080652170304765,-0.4067192233068327,2610.1569309565216,1000,2024-06-06,8.822349537037036,366,1,10,0,"{""type"":""Point"",""coordinates"":[93.78506636346972,25.545472019921835]}",0.0819013933053567,BG-0248,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[93.78506857836824,25.545471749417363]}"
000000000000000000fa,0.33780194897236,0.2706326566771288,0.6572120937531638,0.6618871772805506,0.6378560240963855,0.6377666801660421,0.681496441227093,0.700513921231143,0.6761590563936415,0.7072050268300087,0.4283163805915151,0.33369834306315105,0.02914961393211093,-0.010666207754197863,18304.91381709944,1000,2024-06-11,3.822326388888889,395,1,39,0,"{""type"":""Point"",""coordinates"":[95.07577099979385,25.599824002662285]}",0.0824415372161012,BG-0251,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[95.0757709169432,25.59982511042306]}"
000000000000000000fb,0.3759276089159068,0.3131367983789262,0.6316414589665652,0.6535695896656537,0.6381256940222899,0.6557448632218847,0.6459571884498481,0.623272299898683,0.6309315805471123,0.6046167071935157,0.3366226316463494,0.2532667668924042,-0.005668864297412126,0.017623969244645866,17257.636387903283,1000,2024-06-12,2.807534722222222,379,1,23,0,"{""type"":""Point"",""coordinates"":[88.66857341901749,27.976400009319445]}",0.0824582636652664,BG-0252,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[88.66857550707908,27.976402078448263]}"
0000000000000000010c,0.151457173263062,0.10749539350326862,0.09219125323062889,0.11608571935336748,0.11520972482643292,0.15454765621040895,0.25992404094663774,0.2946370749505905,0.2892971925201439,0.3141590837683068,0.4581784171898519,0.3127365942527756,0.43036956904387086,-0.4272786742940519,1841.9623035764785,1000,2024-06-11,3.822326388888889,366,1,10,0,"{""type"":""Point"",""coordinates"":[94.669885785505,25.596586695297482]}",0.0892769053228886,BG-0269,2024-06-15,background,2026,"{""type"":""Point"",""coordinates"":[94.66988736472486,25.596584791881977]}"
