system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
000000000000000000b3,0.20120616691098422,0.0935832381337512,0.02229623414042361,0.053194732851438116,0.03624651973917,0.08630097558509828,0.26621357731385553,0.3332243845726129,0.3279477885052824,0.3673312945458224,0.5561763494530866,0.23955438960485226,0.8005746798837697,-0.720441862897934,60.21851201023378,0,PART2,East Garo Hills,476.2195739746094,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Mangrure Landslide 2,1,Tura Williamnagar Road,125.69000244140625,LS-0180,SH 1,1,Newspapers & Media/2024/Meghalaya/189,60,27.59077955988232,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.42012169011419,25.55650383592806]}"
000000000000000000b4,0.20080069753336033,0.09290646987464621,0.02218455317428225,0.05312521229276183,0.035774100283057005,0.08622211888394658,0.26724172058228884,0.3342120653052972,0.328880059644157,0.36841112515163793,0.5596575460204903,0.24187072023870662,0.803449923229214,-0.7214894954013579,60.21848850998339,0,PART2,East Garo Hills,476.2195739746094,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Mangrure Landslide 3,1,Tura Williamnagar Road,125.69000244140625,LS-0181,SH 1,1,Newspapers & Media/2024/Meghalaya/190,61,27.590762703621216,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.42005034449733,25.55638789930067]}"
000000000000000000b5,0.19786240012137157,0.08965400525943155,0.021489435622534636,0.05240623546070599,0.033439036108020646,0.08491317892181655,0.2668660564377464,0.3290660614948924,0.3243630676646102,0.3627078992616568,0.5665192226060931,0.241702078488966,0.8124307652827483,-0.7213316054217581,359.7993900020092,0,PART2,East Garo Hills,471.3088684082031,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Simsang Landslide 1,1,Tura Williamnagar Road,125.69000244140625,LS-0182,SH 1,1,Newspapers & Media/2024/Meghalaya/191,62,25.70820314164706,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.41259472753599,25.54998908928897]}"
000000000000000000b6,0.19854567657766992,0.09012597593042071,0.02157944478155339,0.0525804055420712,0.033596510922330104,0.08522157160194173,0.2674420408576049,0.3296677538430421,0.32486689927184476,0.3633504500404531,0.5652797533172961,0.2408123527444258,0.8118774829018386,-0.7208928808821121,4.070201228277313,0,PART2,East Garo Hills,472.2780456542969,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Simsang Landslide 2,1,Tura Williamnagar Road,125.69000244140625,LS-0183,SH 1,1,Newspapers & Media/2024/Meghalaya/192,63,28.270287136272216,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.41268390955705,25.550020302996348]}"
000000000000000000b7,0.19565394025173122,0.08735880806753274,0.021037800131425973,0.05227579234696458,0.032569114896628414,0.08454463428195932,0.2675052317646463,0.33250837587827925,0.3273629934792498,0.3658280493352879,0.5783283407238281,0.25144574770357714,0.818601818973635,-0.724391133333752,13.031616087986947,0,PART2,East Garo Hills,463.8292846679688,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Simsang Landslide 3,1,Tura Williamnagar Road,125.69000244140625,LS-0184,SH 1,1,Newspapers & Media/2024/Meghalaya/193,64,28.395175863225987,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.40864396400264,25.549017005259326]}"
000000000000000000b8,0.18942717578085513,0.09225218336197308,0.01894777115131911,0.0491353128474679,0.034393940159708876,0.08090691903366018,0.2405959213585365,0.2976193823915902,0.2935435509956534,0.32699339431921565,0.5215234205707636,0.21481905797892123,0.7885868371374984,-0.7115888813994364,293.9760842898777,0,PART2,East Garo Hills,494.89947509765625,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Durakalakgre Landslide,1,Tura Williamnagar Road,125.69000244140625,LS-0185,SH 1,1,Newspapers & Media/2024/Meghalaya/194,65,19.9359177207302,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.38567959357736,25.547884393591747]}"
000000000000000000b9,0.18848691343042068,0.09140373685275079,0.019292298745954686,0.050410750404530726,0.03508817253236246,0.08219587884304203,0.2365092485841424,0.2902547987459546,0.28531887135922324,0.317794483211974,0.510957201703692,0.20134944108026304,0.7757168898432699,-0.6956466867166557,307.1229804840693,0,PART2,West Garo Hills,520.6331787109375,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 1,1,Tura Williamnagar Road,125.69000244140625,LS-0186,SH 1,1,Newspapers & Media/2024/Meghalaya/195,66,21.47122807721512,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.35146045209324,25.561542620118455]}"
000000000000000000ba,0.18732455883096524,0.08907641199373009,0.018902138848156953,0.049851281791980596,0.033590590079385134,0.0812896091419325,0.2384311725742024,0.29363021691864294,0.28917671537644735,0.3217656216817514,0.5256778048132112,0.2111940904821286,0.7874415389409438,-0.7025150072410017,290.0070520640517,0,PART2,West Garo Hills,522.86181640625,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 2,1,Tura Williamnagar Road,125.69000244140625,LS-0187,SH 1,1,Newspapers & Media/2024/Meghalaya/196,67,26.760116969684507,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.35138018827426,25.561885970899567]}"
000000000000000000bb,0.18732455883096524,0.08907641199373009,0.018902138848156953,0.049851281791980596,0.033590590079385134,0.0812896091419325,0.2384311725742024,0.29363021691864294,0.28917671537644735,0.3217656216817514,0.5256778048132112,0.2111940904821286,0.7874415389409438,-0.7025150072410017,290.0070525253569,0,PART2,West Garo Hills,522.86181640625,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 3,1,Tura Williamnagar Road,125.69000244140625,LS-0188,SH 1,1,Newspapers & Media/2024/Meghalaya/197,68,26.760116460332075,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.35138018827426,25.561885970899567]}"
000000000000000000bc,0.20468193496181672,0.09979332423001065,0.020382587366611048,0.05279366813331312,0.03621037778789257,0.08644647246244878,0.2513723208415517,0.3081736509381482,0.30376584736762263,0.3381464674050473,0.5015730485328634,0.19155004365875572,0.7824329975885581,-0.7007527775104967,12.066611665766745,0,PART2,West Garo Hills,532.6704711914062,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 4,1,Tura Williamnagar Road,125.69000244140625,LS-0189,SH 1,1,Newspapers & Media/2024/Meghalaya/198,69,26.19616902861012,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.34938251100232,25.561703147756376]}"
000000000000000000bd,0.20641211814687435,0.10018143839773413,0.020195908355249842,0.05230423831681164,0.03596774731944163,0.08732251163261175,0.2583805988266236,0.3154477796884483,0.3118193607121181,0.3460702559174589,0.5119796503362583,0.20181448919883363,0.7899906767790094,-0.7105339385667002,5.297132783992936,0,PART2,West Garo Hills,616.4326171875,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 5,1,Tura Williamnagar Road,125.69000244140625,LS-0190,SH 1,1,Newspapers & Media/2024/Meghalaya/199,70,26.25953548433628,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.34141409741981,25.557145946479757]}"
000000000000000000be,0.20329031001871245,0.10003412734536993,0.02000542153441563,0.051190603347999776,0.03677471299246447,0.0855869620189147,0.2500764577959845,0.30658441308855516,0.30318365953573057,0.33676716229201453,0.5012153507832878,0.1947866685853231,0.7798784983300754,-0.7082167121328303,80.43656897373671,0,PART2,West Garo Hills,629.3353271484375,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 6,1,Tura Williamnagar Road,125.69000244140625,LS-0191,SH 1,1,Newspapers & Media/2024/Meghalaya/200,71,10.167173111784589,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.34120006056925,25.556209535258528]}"
000000000000000000bf,0.20835069760388225,0.10370628349004145,0.02087851582246487,0.05300463047214639,0.03842817713072492,0.08858715498938426,0.2540360630876553,0.30956286017591744,0.3061011323425336,0.34008545647558375,0.4896543579326774,0.18652715285949228,0.7723210574550078,-0.7016014896532166,37.22353056153327,0,PART2,West Garo Hills,612.1469116210938,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Matchurigre Landslide 7,1,Tura Williamnagar Road,125.69000244140625,LS-0192,SH 1,1,Newspapers & Media/2024/Meghalaya/201,72,23.41813627254723,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.34061591833125,25.555085841793062]}"
000000000000000000c0,0.16471797648033987,0.08407684815831735,0.02242458167124281,0.05163968295083667,0.03931228306480858,0.07558620421696109,0.211687737657359,0.2727338392995907,0.265365326633166,0.29537756307309754,0.5152882664189058,0.23115002995171888,0.7385236936681943,-0.6705789369986203,257.0657507413964,0,PART2,West Garo Hills,437.5877075195313,2024-06-15,167.0,6.0,,1.0,0,,2024-06-02,12.807650462962963,378,1,22,Chasingre Landslide,1,Tura RongramDedenggre Road,125.69000244140625,LS-0193,NH 217,1,Newspapers & Media/2024/Meghalaya/202,73,10.411557975141214,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.23600986671846,25.556378981098565]}"
